crew_id,stayover_outstation_count,deadhead_count,deadhead_position_count,inconsistent_location_count,insufficient_transfer_count,flight_task_limit,duty_task_limit,flight_time_limit,rest_time_limit,duty_time_limit,cycle_rule_count,total_duty_time_limit,unqualified_crew_count,total_duty_days,total_flight_time
Crew_10422,1,5,0,0,0,0,0,0,0,0,0,0,0,1,2.3833333333333333
Crew_10423,6,0,0,0,0,0,0,0,0,0,0,0,0,5,24.15
Crew_10424,2,2,0,0,0,0,0,0,0,0,0,0,0,4,16.5
Crew_10425,1,3,0,0,0,0,0,0,0,0,0,0,0,1,2.8833333333333333
Crew_10426,3,0,0,0,0,0,0,0,0,0,0,0,0,5,17.7
Crew_10428,3,3,0,0,0,0,0,0,0,0,0,0,0,2,4.4
Crew_10430,1,4,0,0,0,0,0,0,0,0,0,0,0,1,3.1
Crew_10431,1,5,0,0,0,0,0,0,0,0,0,0,0,1,2.2
Crew_10432,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1.5666666666666667
Crew_10433,3,1,0,0,0,0,0,0,0,0,0,0,0,3,13.883333333333333
Crew_10434,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4.65
Crew_10435,4,2,0,0,0,0,0,0,0,0,0,0,0,4,23.9
Crew_10436,3,2,0,0,0,0,0,0,0,0,0,0,0,4,21.249999999999996
Crew_10437,6,0,0,0,0,0,0,0,0,0,0,0,0,5,13.966666666666665
Crew_10438,2,2,0,0,0,0,0,0,0,0,0,0,0,2,8.116666666666667
Crew_10439,2,4,0,0,0,0,0,0,0,0,0,0,0,1,4.216666666666667
Crew_10440,6,0,0,0,0,0,0,0,0,0,0,0,0,5,19.016666666666666
Crew_10441,4,0,0,0,0,0,0,0,0,0,0,0,0,4,21.833333333333332
Crew_10442,4,1,0,0,0,0,0,0,0,0,0,0,0,5,21.016666666666666
Crew_10443,6,0,0,0,0,0,0,0,0,0,0,0,0,5,20.46666666666667
Crew_10444,1,5,0,0,0,0,0,0,0,0,0,0,0,1,3.066666666666667
Crew_10445,3,3,0,0,0,0,0,0,0,0,0,0,0,4,15.416666666666664
Crew_10447,4,0,0,0,0,0,0,0,0,0,0,0,0,4,22.383333333333333
Crew_10448,7,0,0,0,0,0,0,0,0,0,0,0,0,5,30.333333333333332
Crew_10449,5,0,0,0,0,0,0,0,0,0,0,0,0,5,13.75
Crew_10450,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.083333333333334
Crew_10451,4,2,0,0,0,0,0,0,0,0,0,0,0,4,18.73333333333333
Crew_10452,2,3,0,0,0,0,0,0,0,0,0,0,0,1,4.416666666666667
Crew_10453,1,3,0,0,0,0,0,0,0,0,0,0,0,2,7.95
Crew_10454,7,0,0,0,0,0,0,0,0,0,0,0,0,4,15.233333333333333
Crew_10455,7,0,0,0,0,0,0,0,0,0,0,0,0,5,22.96666666666666
Crew_10456,6,1,0,0,0,0,0,0,0,0,0,0,0,5,29.0
Crew_10458,1,3,0,0,0,0,0,0,0,0,0,0,0,2,4.75
Crew_10459,2,4,0,0,0,0,0,0,0,0,0,0,0,1,3.7
Crew_10461,1,5,0,0,0,0,0,0,0,0,0,0,0,1,2.283333333333333
Crew_10462,2,3,0,0,0,0,0,0,0,0,0,0,0,2,2.8833333333333333
Crew_10464,6,1,0,0,0,0,0,0,0,0,0,0,0,5,25.200000000000003
Crew_10466,3,0,0,0,0,0,0,0,0,0,0,0,0,3,14.016666666666666
Crew_10467,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Crew_10468,1,1,0,0,0,0,0,0,0,0,0,0,0,2,9.85
Crew_10469,6,0,0,0,0,0,0,0,0,0,0,0,0,5,27.000000000000004
Crew_10470,2,4,0,0,0,0,0,0,0,0,0,0,0,3,7.05
Crew_10471,3,0,0,0,0,0,0,0,0,0,0,0,0,4,16.4
Crew_10472,4,4,0,0,0,0,0,0,0,0,0,0,0,4,22.549999999999997
Crew_10473,6,0,0,0,0,0,0,0,0,0,0,0,0,4,20.249999999999996
Crew_10474,4,0,0,0,0,0,0,0,0,0,0,0,0,4,15.033333333333335
Crew_10475,1,0,0,0,0,0,0,0,0,0,0,0,0,4,20.816666666666666
Crew_10476,5,4,0,0,0,0,0,0,0,0,0,0,0,4,14.7
Crew_10477,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31.55
Crew_10478,2,1,0,0,0,0,0,0,0,0,0,0,0,4,26.283333333333335
Crew_10480,1,3,0,0,0,0,0,0,0,0,0,0,0,4,12.716666666666667
Crew_10481,7,0,0,0,0,0,0,0,0,0,0,0,0,5,18.883333333333333
Crew_10482,6,1,0,0,0,0,0,0,0,0,0,0,0,4,17.883333333333333
Crew_10483,5,1,0,0,0,0,0,0,0,0,0,0,0,3,11.333333333333332
Crew_10484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Crew_10485,2,4,0,0,0,0,0,0,0,0,0,0,0,3,9.466666666666667
Crew_10486,2,2,0,0,0,0,0,0,0,0,0,0,0,2,10.549999999999999
Crew_10487,5,0,0,0,0,0,0,0,0,0,0,0,0,4,18.349999999999998
Crew_10488,5,0,0,0,0,0,0,0,0,0,0,0,0,5,18.883333333333333
Crew_10489,1,0,0,0,0,0,0,0,0,0,0,0,0,2,12.149999999999999
Crew_10490,7,0,0,0,0,0,0,0,0,0,0,0,0,5,23.13333333333333
Crew_10491,6,0,0,0,0,0,0,0,0,0,0,0,0,5,27.700000000000003
Crew_10492,3,5,0,0,0,0,0,0,0,0,0,0,0,4,9.616666666666667
Crew_10493,1,3,0,0,0,0,0,0,0,0,0,0,0,2,4.333333333333334
Crew_10495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Crew_10496,5,6,0,0,0,0,0,0,0,0,0,0,0,4,22.45
Crew_10497,2,2,0,0,0,0,0,0,0,0,0,0,0,4,18.0
Crew_10498,7,0,0,0,0,0,0,0,0,0,0,0,0,5,19.466666666666665
Crew_10500,5,2,0,0,0,0,0,0,0,0,0,0,0,4,18.65
Crew_10501,6,0,0,0,0,0,0,0,0,0,0,0,0,4,19.066666666666666
Crew_10503,2,5,0,0,0,0,0,0,0,0,0,0,0,4,24.383333333333333
Crew_10504,6,2,0,0,0,0,0,0,0,0,0,0,0,5,22.650000000000002
Crew_10505,5,2,0,0,0,0,0,0,0,0,0,0,0,4,20.85
Crew_10506,4,0,0,0,0,0,0,0,0,0,0,0,0,3,16.43333333333333
Crew_10507,4,0,0,0,0,0,0,0,0,0,0,0,0,4,16.6
Crew_10508,3,0,0,0,0,0,0,0,0,0,0,0,0,3,15.583333333333334
Crew_10509,2,4,0,0,0,0,0,0,0,0,0,0,0,4,14.549999999999999
Crew_10510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Crew_10511,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9666666666666666
Crew_10512,1,1,0,0,0,0,0,0,0,0,0,0,0,3,6.166666666666666
Crew_10513,7,0,0,0,0,0,0,0,0,0,0,0,0,5,12.816666666666666
Crew_10515,5,0,0,0,0,0,0,0,0,0,0,0,0,4,16.0
Crew_10516,2,4,0,0,0,0,0,0,0,0,0,0,0,2,2.6333333333333333
Crew_10517,3,0,0,0,0,0,0,0,0,0,0,0,0,4,19.316666666666666
Crew_10518,6,0,0,0,0,0,0,0,0,0,0,0,0,5,21.516666666666666
Crew_10519,1,0,0,0,0,0,0,0,0,0,0,0,0,4,26.299999999999997
Crew_10520,5,0,0,0,0,0,0,0,0,0,0,0,0,5,32.45
Crew_10521,1,0,0,0,0,0,0,0,0,0,0,0,0,5,30.700000000000003
Crew_10522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Crew_10523,5,1,0,0,0,0,0,0,0,0,0,0,0,4,7.35
Crew_10524,4,5,0,0,0,0,0,0,0,0,0,0,0,4,20.583333333333336
Crew_10526,4,5,0,0,0,0,0,0,0,0,0,0,0,4,16.05
Crew_10527,5,0,0,0,0,0,0,0,0,0,0,0,0,5,24.083333333333332
Crew_10529,6,1,0,0,0,0,0,0,0,0,0,0,0,5,26.166666666666668
Crew_10530,2,4,0,0,0,0,0,0,0,0,0,0,0,1,3.0833333333333335
Crew_10531,3,0,0,0,0,0,0,0,0,0,0,0,0,5,25.266666666666666
Crew_10532,5,3,0,0,0,0,0,0,0,0,0,0,0,3,14.516666666666667
Crew_10533,4,0,0,0,0,0,0,0,0,0,0,0,0,4,11.8
Crew_10534,1,3,0,0,0,0,0,0,0,0,0,0,0,2,2.716666666666667
Crew_10535,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.533333333333333
Crew_10536,3,3,0,0,0,0,0,0,0,0,0,0,0,4,19.666666666666668
Crew_10537,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25.933333333333337
Crew_10539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Crew_10540,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6.466666666666667
Crew_10541,5,2,0,0,0,0,0,0,0,0,0,0,0,5,18.75
Crew_10542,5,0,0,0,0,0,0,0,0,0,0,0,0,4,23.583333333333332
Crew_10543,4,4,0,0,0,0,0,0,0,0,0,0,0,4,25.099999999999998
Crew_10544,3,4,0,0,0,0,0,0,0,0,0,0,0,4,20.35
Crew_10545,7,0,0,0,0,0,0,0,0,0,0,0,0,5,18.15
Crew_10546,4,0,0,0,0,0,0,0,0,0,0,0,0,5,24.0
Crew_10548,5,0,0,0,0,0,0,0,0,0,0,0,0,5,24.133333333333333
Crew_10549,2,4,0,0,0,0,0,0,0,0,0,0,0,2,8.05
Crew_10550,1,0,0,0,0,0,0,0,0,0,0,0,0,4,25.28333333333333
Crew_10551,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2.6666666666666665
Crew_10553,6,0,0,0,0,0,0,0,0,0,0,0,0,3,16.25
Crew_10554,1,0,0,0,0,0,0,0,0,0,0,0,0,2,13.55
Crew_10555,3,0,0,0,0,0,0,0,0,0,0,0,0,5,26.98333333333333
Crew_10556,2,3,0,0,0,0,0,0,0,0,0,0,0,2,5.383333333333334
Crew_10557,2,1,0,0,0,0,0,0,0,0,0,0,0,1,3.183333333333333
Crew_10558,3,6,0,0,0,0,0,0,0,0,0,0,0,1,3.9833333333333334
Crew_10559,4,3,0,0,0,0,0,0,0,0,0,0,0,4,19.783333333333335
Crew_10560,5,0,0,0,0,0,0,0,0,0,0,0,0,4,24.06666666666667
Crew_10561,3,0,0,0,0,0,0,0,0,0,0,0,0,4,24.699999999999996
Crew_10563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Crew_10564,4,2,0,0,0,0,0,0,0,0,0,0,0,1,2.1333333333333333
Crew_10566,1,4,0,0,0,0,0,0,0,0,0,0,0,1,3.4166666666666665
Crew_10567,6,0,0,0,0,0,0,0,0,0,0,0,0,3,15.366666666666665
Crew_10569,5,4,0,0,0,0,0,0,0,0,0,0,0,3,12.3
Crew_10570,2,2,0,0,0,0,0,0,0,0,0,0,0,3,6.25
Crew_10571,5,3,0,0,0,0,0,0,0,0,0,0,0,3,5.25
Crew_10572,2,2,0,0,0,0,0,0,0,0,0,0,0,3,8.566666666666665
Crew_10573,3,0,0,0,0,0,0,0,0,0,0,0,0,4,12.183333333333334
Crew_10574,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.766666666666667
Crew_10575,3,0,0,0,0,0,0,0,0,0,0,0,0,3,16.533333333333335
Crew_10576,3,0,0,0,0,0,0,0,0,0,0,0,0,5,20.03333333333333
Crew_10577,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6.05
Crew_10578,7,0,0,0,0,0,0,0,0,0,0,0,0,5,28.35
Crew_10579,4,2,0,0,0,0,0,0,0,0,0,0,0,5,19.016666666666666
Crew_10580,4,5,0,0,0,0,0,0,0,0,0,0,0,4,16.75
Crew_10582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Crew_10583,7,0,0,0,0,0,0,0,0,0,0,0,0,4,12.399999999999999
Crew_10584,7,2,0,0,0,0,0,0,0,0,0,0,0,5,28.61666666666667
Crew_10585,2,5,0,0,0,0,0,0,0,0,0,0,0,3,8.116666666666667
Crew_10586,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2.966666666666667
Crew_10588,4,3,0,0,0,0,0,0,0,0,0,0,0,4,20.48333333333333
Crew_10590,2,5,0,0,0,0,0,0,0,0,0,0,0,1,5.6
Crew_10592,7,1,0,0,0,0,0,0,0,0,0,0,0,5,17.75
Crew_10593,2,0,0,0,0,0,0,0,0,0,0,0,0,3,12.583333333333334
Crew_10595,2,4,0,0,0,0,0,0,0,0,0,0,0,4,23.383333333333336
Crew_10597,2,2,0,0,0,0,0,0,0,0,0,0,0,2,11.950000000000001
Crew_10598,3,0,0,0,0,0,0,0,0,0,0,0,0,4,21.75
Crew_10599,6,0,0,0,0,0,0,0,0,0,0,0,0,5,15.466666666666665
Crew_10600,2,0,0,0,0,0,0,0,0,0,0,0,0,2,6.8500000000000005
Crew_10601,2,2,0,0,0,0,0,0,0,0,0,0,0,2,11.583333333333334
Crew_10602,1,0,0,0,0,0,0,0,0,0,0,0,0,4,22.183333333333337
Crew_10603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Crew_10604,5,3,0,0,0,0,0,0,0,0,0,0,0,4,20.066666666666663
Crew_10605,1,2,0,0,0,0,0,0,0,0,0,0,0,2,5.25
Crew_10606,3,4,0,0,0,0,0,0,0,0,0,0,0,4,19.316666666666663
Crew_10608,1,0,0,0,0,0,0,0,0,0,0,0,0,4,22.183333333333337
Crew_10609,1,3,0,0,0,0,0,0,0,0,0,0,0,2,4.95
Crew_10610,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Crew_10611,4,0,0,0,0,0,0,0,0,0,0,0,0,4,20.416666666666668
Crew_10612,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2.4166666666666665
Crew_10613,4,0,0,0,0,0,0,0,0,0,0,0,0,3,15.283333333333333
Crew_10614,7,0,0,0,0,0,0,0,0,0,0,0,0,5,20.2
Crew_10616,0,2,0,0,0,0,0,0,0,0,0,0,0,5,26.08333333333333
Crew_10617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Crew_10618,6,0,0,0,0,0,0,0,0,0,0,0,0,5,15.85
Crew_10619,3,2,0,0,0,0,0,0,0,0,0,0,0,3,7.8999999999999995
Crew_10620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Crew_10622,0,1,0,0,0,0,0,0,0,0,0,0,0,3,11.116666666666667
Crew_10623,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2.4166666666666665
Crew_10624,4,3,0,0,0,0,0,0,0,0,0,0,0,4,14.633333333333335
Crew_10626,6,0,0,0,0,0,0,0,0,0,0,0,0,5,14.883333333333333
Crew_10627,1,0,0,0,0,0,0,0,0,0,0,0,0,5,17.049999999999997
Crew_10629,2,4,0,0,0,0,0,0,0,0,0,0,0,1,2.6
Crew_10630,6,0,0,0,0,0,0,0,0,0,0,0,0,4,22.400000000000002
Crew_10632,2,1,0,0,0,0,0,0,0,0,0,0,0,4,26.883333333333336
Crew_10633,2,3,0,0,0,0,0,0,0,0,0,0,0,1,5.6
Crew_10634,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.116666666666667
Crew_10635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Crew_10636,2,3,0,0,0,0,0,0,0,0,0,0,0,2,4.75
Crew_10637,4,5,0,0,0,0,0,0,0,0,0,0,0,4,16.300000000000004
Crew_10638,2,5,0,0,0,0,0,0,0,0,0,0,0,4,19.61666666666667
Crew_10639,4,0,0,0,0,0,0,0,0,0,0,0,0,4,19.783333333333335
Crew_10640,4,0,0,0,0,0,0,0,0,0,0,0,0,4,22.033333333333335
Crew_10641,4,3,0,0,0,0,0,0,0,0,0,0,0,1,3.6
Crew_10642,5,5,0,0,0,0,0,0,0,0,0,0,0,4,13.833333333333332
Crew_10643,4,4,0,0,0,0,0,0,0,0,0,0,0,4,12.2
Crew_10645,6,1,0,0,0,0,0,0,0,0,0,0,0,4,15.416666666666666
Crew_10646,4,0,0,0,0,0,0,0,0,0,0,0,0,4,14.566666666666666
Crew_10647,2,0,0,0,0,0,0,0,0,0,0,0,0,3,19.316666666666666
Crew_10648,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2.4
Crew_10649,3,3,0,0,0,0,0,0,0,0,0,0,0,4,23.766666666666666
Crew_10650,5,4,0,0,0,0,0,0,0,0,0,0,0,4,16.283333333333335
Crew_10651,6,0,0,0,0,0,0,0,0,0,0,0,0,5,20.633333333333333
Crew_10652,4,0,0,0,0,0,0,0,0,0,0,0,0,5,25.15
Crew_10653,2,3,0,0,0,0,0,0,0,0,0,0,0,3,8.116666666666667
Crew_10654,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.6
Crew_10656,3,4,0,0,0,0,0,0,0,0,0,0,0,2,4.816666666666666
Crew_10657,3,2,0,0,0,0,0,0,0,0,0,0,0,3,7.883333333333333
Crew_10658,2,3,0,0,0,0,0,0,0,0,0,0,0,3,6.816666666666666
Crew_10659,4,0,0,0,0,0,0,0,0,0,0,0,0,4,21.33333333333333
Crew_10660,4,2,0,0,0,0,0,0,0,0,0,0,0,4,19.75
Crew_10661,3,0,0,0,0,0,0,0,0,0,0,0,0,4,21.716666666666665
Crew_10663,2,0,0,0,0,0,0,0,0,0,0,0,0,4,19.3
Crew_10664,3,2,0,0,0,0,0,0,0,0,0,0,0,4,20.5
Crew_10665,1,4,0,0,0,0,0,0,0,0,0,0,0,1,2.8666666666666667
Crew_10666,2,5,0,0,0,0,0,0,0,0,0,0,0,2,4.066666666666666
Crew_10667,3,0,0,0,0,0,0,0,0,0,0,0,0,3,11.433333333333332
Crew_10668,2,2,0,0,0,0,0,0,0,0,0,0,0,3,18.533333333333335
Crew_10669,2,0,0,0,0,0,0,0,0,0,0,0,0,2,11.966666666666667
Crew_10670,2,2,0,0,0,0,0,0,0,0,0,0,0,1,3.5833333333333335
Crew_10671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Crew_10672,1,2,0,0,0,0,0,0,0,0,0,0,0,4,19.133333333333333
Crew_10673,1,3,0,0,0,0,0,0,0,0,0,0,0,1,4.55
Crew_10674,5,0,0,0,0,0,0,0,0,0,0,0,0,5,13.383333333333333
Crew_10675,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Crew_10676,5,1,0,0,0,0,0,0,0,0,0,0,0,5,29.46666666666667
Crew_10677,4,0,0,0,0,0,0,0,0,0,0,0,0,3,13.75
Crew_10679,2,6,0,0,0,0,0,0,0,0,0,0,0,3,5.316666666666667
Crew_10680,3,3,0,0,0,0,0,0,0,0,0,0,0,2,5.95
Crew_10681,2,0,0,0,0,0,0,0,0,0,0,0,0,4,18.849999999999998
Crew_10682,3,0,0,0,0,0,0,0,0,0,0,0,0,4,22.999999999999996
Crew_10683,4,0,0,0,0,0,0,0,0,0,0,0,0,4,18.53333333333333
Crew_10684,5,0,0,0,0,0,0,0,0,0,0,0,0,4,19.616666666666664
Crew_10685,3,3,0,0,0,0,0,0,0,0,0,0,0,3,16.516666666666666
Crew_10686,3,0,0,0,0,0,0,0,0,0,0,0,0,4,13.65
Crew_10687,5,1,0,0,0,0,0,0,0,0,0,0,0,3,16.15
Crew_10689,4,2,0,0,0,0,0,0,0,0,0,0,0,2,6.65
Crew_10690,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2.9
Crew_10693,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.55
Crew_10694,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8333333333333334
Crew_10696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Crew_10698,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12.55
Crew_10699,2,0,0,0,0,0,0,0,0,0,0,0,0,5,22.633333333333333
Crew_10701,2,3,0,0,0,0,0,0,0,0,0,0,0,4,21.316666666666663
Crew_10702,6,0,0,0,0,0,0,0,0,0,0,0,0,4,17.75
Crew_10703,6,0,0,0,0,0,0,0,0,0,0,0,0,3,14.799999999999999
Crew_10704,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Crew_10705,1,3,0,0,0,0,0,0,0,0,0,0,0,1,2.5833333333333335
Crew_10706,5,3,0,0,0,0,0,0,0,0,0,0,0,4,13.133333333333333
Crew_10707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Crew_10708,6,0,0,0,0,0,0,0,0,0,0,0,0,5,16.55
Crew_10709,4,3,0,0,0,0,0,0,0,0,0,0,0,2,5.216666666666667
Crew_10713,1,3,0,0,0,0,0,0,0,0,0,0,0,1,2.316666666666667
Crew_10715,3,0,0,0,0,0,0,0,0,0,0,0,0,3,14.149999999999999
Crew_10716,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2.8666666666666667
Crew_10718,3,0,0,0,0,0,0,0,0,0,0,0,0,3,14.166666666666668
Crew_10719,7,3,0,0,0,0,0,0,0,0,0,0,0,3,6.800000000000001
Crew_10722,0,2,0,0,0,0,0,0,0,0,0,0,0,2,9.233333333333334
Crew_10723,1,3,0,0,0,0,0,0,0,0,0,0,0,1,2.3
Crew_10724,6,0,0,0,0,0,0,0,0,0,0,0,0,4,17.75
Crew_10726,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4.133333333333334
Crew_10727,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2.2
Crew_10728,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.7
Crew_10729,3,0,0,0,0,0,0,0,0,0,0,0,0,4,18.733333333333334
Crew_10730,7,0,0,0,0,0,0,0,0,0,0,0,0,4,14.1
Crew_10731,4,4,0,0,0,0,0,0,0,0,0,0,0,4,18.566666666666666
Crew_10734,3,1,0,0,0,0,0,0,0,0,0,0,0,4,25.96666666666667
Crew_10735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Crew_10736,6,0,0,0,0,0,0,0,0,0,0,0,0,4,20.266666666666666
Crew_10737,5,0,0,0,0,0,0,0,0,0,0,0,0,5,13.55
Crew_10738,5,1,0,0,0,0,0,0,0,0,0,0,0,4,10.066666666666666
Crew_10739,2,4,0,0,0,0,0,0,0,0,0,0,0,2,5.6
Crew_10740,2,3,0,0,0,0,0,0,0,0,0,0,0,3,12.083333333333334
Crew_10741,3,5,0,0,0,0,0,0,0,0,0,0,0,4,18.316666666666663
Crew_10742,4,1,0,0,0,0,0,0,0,0,0,0,0,4,16.933333333333334
Crew_10743,4,3,0,0,0,0,0,0,0,0,0,0,0,4,22.433333333333337
Crew_10744,4,0,0,0,0,0,0,0,0,0,0,0,0,4,19.633333333333333
Crew_10745,2,2,0,0,0,0,0,0,0,0,0,0,0,1,5.133333333333333
Crew_10746,2,0,0,0,0,0,0,0,0,0,0,0,0,3,16.8
Crew_10747,2,2,0,0,0,0,0,0,0,0,0,0,0,1,5.833333333333334
Crew_10748,3,0,0,0,0,0,0,0,0,0,0,0,0,3,18.033333333333335
Crew_10750,5,2,0,0,0,0,0,0,0,0,0,0,0,4,19.5
Crew_10752,7,0,0,0,0,0,0,0,0,0,0,0,0,3,17.116666666666667
Crew_10753,3,2,0,0,0,0,0,0,0,0,0,0,0,2,8.283333333333331
Crew_10754,2,0,0,0,0,0,0,0,0,0,0,0,0,5,14.316666666666666
Crew_10757,3,0,0,0,0,0,0,0,0,0,0,0,0,4,11.866666666666669
Crew_10759,6,1,0,0,0,0,0,0,0,0,0,0,0,4,18.716666666666665
Crew_10760,3,3,0,0,0,0,0,0,0,0,0,0,0,3,4.866666666666666
Crew_10763,4,3,0,0,0,0,0,0,0,0,0,0,0,2,9.633333333333333
Crew_10767,4,3,0,0,0,0,0,0,0,0,0,0,0,2,4.683333333333334
Crew_10768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Crew_10769,4,3,0,0,0,0,0,0,0,0,0,0,0,4,16.23333333333333
Crew_10770,1,0,0,0,0,0,0,0,0,0,0,0,0,5,20.266666666666666
Crew_10772,5,2,0,0,0,0,0,0,0,0,0,0,0,4,12.783333333333333
Crew_10773,4,0,0,0,0,0,0,0,0,0,0,0,0,4,20.7
Crew_10774,4,3,0,0,0,0,0,0,0,0,0,0,0,1,3.2
Crew_10775,2,0,0,0,0,0,0,0,0,0,0,0,0,5,20.233333333333334
Crew_10776,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.166666666666666
Crew_10778,1,4,0,0,0,0,0,0,0,0,0,0,0,1,2.4
Crew_10779,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17.749999999999996
Crew_10780,2,6,0,0,0,0,0,0,0,0,0,0,0,4,15.166666666666668
Crew_10782,5,2,0,0,0,0,0,0,0,0,0,0,0,5,10.916666666666668
Crew_10783,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2.6
Crew_10784,1,3,0,0,0,0,0,0,0,0,0,0,0,1,2.4
Crew_10785,2,2,0,0,0,0,0,0,0,0,0,0,0,3,17.15
Crew_10786,2,1,0,0,0,0,0,0,0,0,0,0,0,2,9.15
Crew_10787,2,2,0,0,0,0,0,0,0,0,0,0,0,4,23.949999999999996
Crew_10788,2,0,0,0,0,0,0,0,0,0,0,0,0,3,18.21666666666667
Crew_10789,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13.5
Crew_10790,1,0,0,0,0,0,0,0,0,0,0,0,0,5,26.566666666666666
Crew_10791,6,0,0,0,0,0,0,0,0,0,0,0,0,4,15.383333333333333
Crew_10793,3,0,0,0,0,0,0,0,0,0,0,0,0,3,12.5
Crew_10794,4,5,0,0,0,0,0,0,0,0,0,0,0,4,20.183333333333334
Crew_10795,3,3,0,0,0,0,0,0,0,0,0,0,0,3,18.23333333333333
Crew_10796,2,0,0,0,0,0,0,0,0,0,0,0,0,4,14.616666666666667
Crew_10797,2,3,0,0,0,0,0,0,0,0,0,0,0,2,9.833333333333332
Crew_10800,1,3,0,0,0,0,0,0,0,0,0,0,0,1,2.45
Crew_10801,1,0,0,0,0,0,0,0,0,0,0,0,0,4,23.866666666666667
Crew_10802,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2.0166666666666666
Crew_10803,4,5,0,0,0,0,0,0,0,0,0,0,0,4,11.35
Crew_10804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Crew_10805,1,0,0,0,0,0,0,0,0,0,0,0,0,3,17.683333333333334
Crew_10806,1,1,0,0,0,0,0,0,0,0,0,0,0,4,18.733333333333334
Crew_10807,3,0,0,0,0,0,0,0,0,0,0,0,0,5,16.25
Crew_10808,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
Crew_10810,1,3,0,0,0,0,0,0,0,0,0,0,0,3,18.133333333333336
Crew_10811,6,2,0,0,0,0,0,0,0,0,0,0,0,5,32.416666666666664
Crew_10812,1,3,0,0,0,0,0,0,0,0,0,0,0,1,2.3666666666666667
Crew_10814,1,4,0,0,0,0,0,0,0,0,0,0,0,1,2.9166666666666665
Crew_10815,3,5,0,0,0,0,0,0,0,0,0,0,0,3,6.366666666666667
Crew_10816,1,3,0,0,0,0,0,0,0,0,0,0,0,2,5.6
Crew_10818,0,2,0,0,0,0,0,0,0,0,0,0,0,4,20.066666666666666
Crew_10819,6,0,0,0,0,0,0,0,0,0,0,0,0,4,13.333333333333332
Crew_10820,6,0,0,0,0,0,0,0,0,0,0,0,0,3,9.833333333333334
Crew_10822,3,3,0,0,0,0,0,0,0,0,0,0,0,4,17.216666666666665
Crew_10823,2,4,0,0,0,0,0,0,0,0,0,0,0,3,12.316666666666668
Crew_10824,0,1,0,0,0,0,0,0,0,0,0,0,0,4,20.716666666666665
Crew_10825,1,0,0,0,0,0,0,0,0,0,0,0,0,5,27.333333333333332
