id,crewId,airport,startTime,endTime,isDuty
Grd_20_10001,Crew_10332,UQLN,2025/02/03 00:00:00,2025/02/03 23:59:00,0
Grd_20_10002,Crew_10332,UQLN,2025/02/04 00:00:00,2025/02/04 23:59:00,0
Grd_20_10003,Crew_10332,UQLN,2025/02/05 00:00:00,2025/02/05 23:59:00,0
Grd_20_10004,Crew_10332,UQLN,2025/02/06 00:00:00,2025/02/06 23:59:00,0
Grd_20_10005,Crew_10332,UQLN,2025/02/07 00:00:00,2025/02/07 23:59:00,0
Grd_20_10006,Crew_10332,UQLN,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_1173_10000,Crew_10333,VBKF,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_1978_10000,Crew_10335,XGOB,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_1978_10001,Crew_10335,XGOB,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_1978_10002,Crew_10335,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_3038_10000,Crew_10339,XGOB,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_3038_10001,Crew_10339,XGOB,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_3038_10002,Crew_10339,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_3038_10003,Crew_10339,XGOB,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_1102_10000,Crew_10343,XGOB,2025/02/06 00:00:00,2025/02/06 23:59:00,0
Grd_1102_10001,Crew_10343,XGOB,2025/02/08 00:00:00,2025/02/08 23:59:00,0
Grd_2362_10000,Crew_10348,UQLN,2025/02/02 08:00:00,2025/02/02 18:00:00,1
Grd_2362_10001,Crew_10348,UQLN,2025/02/03 08:00:00,2025/02/03 18:00:00,1
Grd_2362_10002,Crew_10348,UQLN,2025/02/04 08:00:00,2025/02/04 18:00:00,1
Grd_2362_10003,Crew_10348,UQLN,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_2362_10004,Crew_10348,UQLN,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_2362_10005,Crew_10348,UQLN,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_1595_10000,Crew_10350,XGOB,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_1595_10001,Crew_10350,XGOB,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_1595_10002,Crew_10350,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_3035_10000,Crew_10354,XGOB,2025/02/04 08:00:00,2025/02/04 18:00:00,1
Grd_3035_10001,Crew_10354,XGOB,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_1574_10000,Crew_10360,UQLN,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_1308_10000,Crew_10361,XGOB,2025/02/03 08:00:00,2025/02/03 18:00:00,1
Grd_1308_10001,Crew_10361,XGOB,2025/02/04 08:00:00,2025/02/04 18:00:00,1
Grd_1308_10002,Crew_10361,XGOB,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_1596_10000,Crew_10364,UQLN,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_3096_10000,Crew_10365,XGOB,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_1312_10000,Crew_10366,XGOB,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_1312_10001,Crew_10366,XGOB,2025/02/08 00:00:00,2025/02/08 23:59:00,0
Grd_1315_10000,Crew_10369,XGOB,2025/02/02 08:00:00,2025/02/02 18:00:00,1
Grd_1315_10001,Crew_10369,XGOB,2025/02/03 08:00:00,2025/02/03 18:00:00,1
Grd_1315_10002,Crew_10369,XGOB,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_1315_10003,Crew_10369,XGOB,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_1315_10004,Crew_10369,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_1315_10005,Crew_10369,XGOB,2025/02/08 00:00:00,2025/02/08 23:59:00,0
Grd_4010_10000,Crew_10372,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_4010_10001,Crew_10372,XGOB,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_1019_10000,Crew_10373,XGOB,2025/02/03 08:00:00,2025/02/03 18:00:00,1
Grd_1019_10001,Crew_10373,XGOB,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_1090_10000,Crew_10374,XGOB,2025/02/02 08:00:00,2025/02/02 18:00:00,1
Grd_1090_10001,Crew_10374,XGOB,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_23_10000,Crew_10375,UQLN,2025/02/02 00:00:00,2025/02/02 23:59:00,0
Grd_23_10001,Crew_10375,UQLN,2025/02/03 00:00:00,2025/02/03 23:59:00,0
Grd_23_10002,Crew_10375,UQLN,2025/02/04 00:00:00,2025/02/04 23:59:00,0
Grd_23_10003,Crew_10375,UQLN,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_23_10004,Crew_10375,UQLN,2025/02/06 00:00:00,2025/02/06 23:59:00,0
Grd_23_10005,Crew_10375,UQLN,2025/02/07 00:00:00,2025/02/07 23:59:00,0
Grd_23_10006,Crew_10375,UQLN,2025/02/08 00:00:00,2025/02/08 23:59:00,0
Grd_2090_10000,Crew_10378,GRIG,2025/02/02 00:00:00,2025/02/02 23:59:00,0
Grd_2090_10001,Crew_10378,GRIG,2025/02/03 00:00:00,2025/02/03 23:59:00,0
Grd_1611_10000,Crew_10379,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_1669_10000,Crew_10382,UQLN,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_1321_10000,Crew_10383,XGOB,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_1321_10001,Crew_10383,XGOB,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_1321_10002,Crew_10383,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_1321_10003,Crew_10383,XGOB,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_3103_10000,Crew_10386,GRIG,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_3103_10001,Crew_10386,GRIG,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_1129_10000,Crew_10393,XGOB,2025/02/02 00:00:00,2025/02/02 23:59:00,0
Grd_1129_10001,Crew_10393,XGOB,2025/02/03 00:00:00,2025/02/03 23:59:00,0
Grd_1129_10002,Crew_10393,XGOB,2025/02/04 00:00:00,2025/02/04 23:59:00,0
Grd_1129_10003,Crew_10393,XGOB,2025/02/05 00:00:00,2025/02/05 23:59:00,0
Grd_4092_10000,Crew_10394,XGOB,2025/02/02 00:00:00,2025/02/02 23:59:00,0
Grd_4098_10000,Crew_10396,XGOB,2025/02/06 00:00:00,2025/02/06 23:59:00,0
Grd_4098_10001,Crew_10396,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_4094_10000,Crew_10397,XGOB,2025/02/02 08:00:00,2025/02/02 18:00:00,1
Grd_4094_10001,Crew_10397,XGOB,2025/02/03 08:00:00,2025/02/03 18:00:00,1
Grd_4094_10002,Crew_10397,XGOB,2025/02/04 08:00:00,2025/02/04 18:00:00,1
Grd_4094_10003,Crew_10397,XGOB,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_4094_10004,Crew_10397,XGOB,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_4094_10005,Crew_10397,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_4094_10006,Crew_10397,XGOB,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_4135_10000,Crew_10398,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_1094_10000,Crew_10402,XGOB,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_1970_10000,Crew_10405,UQLN,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_4086_10000,Crew_10406,SNFR,2025/02/02 00:00:00,2025/02/02 23:59:00,0
Grd_1092_10000,Crew_10407,XGOB,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_1092_10001,Crew_10407,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_1092_10002,Crew_10407,XGOB,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_1961_10000,Crew_10409,UQLN,2025/02/02 00:00:00,2025/02/02 23:59:00,0
Grd_1961_10001,Crew_10409,UQLN,2025/02/03 00:00:00,2025/02/03 23:59:00,0
Grd_1961_10002,Crew_10409,UQLN,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_2577_10000,Crew_10412,XGOB,2025/02/03 00:00:00,2025/02/03 23:59:00,0
Grd_1015_10000,Crew_10414,XGOB,2025/02/02 08:00:00,2025/02/02 18:00:00,1
Grd_1015_10001,Crew_10414,XGOB,2025/02/03 08:00:00,2025/02/03 18:00:00,1
Grd_4085_10000,Crew_10415,XGOB,2025/02/02 08:00:00,2025/02/02 18:00:00,1
Grd_4085_10001,Crew_10415,XGOB,2025/02/03 08:00:00,2025/02/03 18:00:00,1
Grd_4085_10002,Crew_10415,XGOB,2025/02/04 08:00:00,2025/02/04 18:00:00,1
Grd_1080_10000,Crew_10417,XGOB,2025/02/02 08:00:00,2025/02/02 18:00:00,1
Grd_1080_10001,Crew_10417,XGOB,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_2429_10000,Crew_10421,XGOB,2025/02/02 08:00:00,2025/02/02 18:00:00,1
Grd_2429_10001,Crew_10421,XGOB,2025/02/03 08:00:00,2025/02/03 18:00:00,1
Grd_3029_10000,Crew_10424,UQLN,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_3029_10001,Crew_10424,UQLN,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_2017_10000,Crew_10425,XGOB,2025/02/06 00:00:00,2025/02/06 23:59:00,0
Grd_2017_10001,Crew_10425,XGOB,2025/02/07 00:00:00,2025/02/07 23:59:00,0
Grd_2017_10002,Crew_10425,XGOB,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_2324_10000,Crew_10426,XGOB,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_3093_10000,Crew_10428,XGOB,2025/02/02 08:00:00,2025/02/02 18:00:00,1
Grd_3093_10001,Crew_10428,XGOB,2025/02/03 08:00:00,2025/02/03 18:00:00,1
Grd_42713_10000,Crew_10429,SNFR,2025/02/03 08:00:00,2025/02/03 18:00:00,1
Grd_42713_10001,Crew_10429,SNFR,2025/02/04 08:00:00,2025/02/04 18:00:00,1
Grd_42713_10002,Crew_10429,SNFR,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_1070_10000,Crew_10433,UQLN,2025/02/02 08:00:00,2025/02/02 18:00:00,1
Grd_1070_10001,Crew_10433,UQLN,2025/02/03 08:00:00,2025/02/03 18:00:00,1
Grd_1070_10002,Crew_10433,UQLN,2025/02/04 08:00:00,2025/02/04 18:00:00,1
Grd_1070_10003,Crew_10433,UQLN,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_1089_10000,Crew_10434,XGOB,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_2337_10000,Crew_10437,GRIG,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_2337_10001,Crew_10437,GRIG,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_2337_10002,Crew_10437,GRIG,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_1076_10000,Crew_10438,UQLN,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_2340_10000,Crew_10441,UQLN,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_2340_10001,Crew_10441,UQLN,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_1265_10000,Crew_10444,XGOB,2025/02/02 08:00:00,2025/02/02 18:00:00,1
Grd_1265_10001,Crew_10444,XGOB,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_3092_10000,Crew_10446,XGOB,2025/02/04 00:00:00,2025/02/04 23:59:00,0
Grd_3092_10001,Crew_10446,XGOB,2025/02/06 00:00:00,2025/02/06 23:59:00,0
Grd_3092_10002,Crew_10446,XGOB,2025/02/07 00:00:00,2025/02/07 23:59:00,0
Grd_1088_10000,Crew_10447,XGOB,2025/02/02 08:00:00,2025/02/02 18:00:00,1
Grd_1535_10000,Crew_10449,UQLN,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_2716_10000,Crew_10450,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_1564_10000,Crew_10458,UQLN,2025/02/03 00:00:00,2025/02/03 23:59:00,0
Grd_1068_10000,Crew_10459,UQLN,2025/02/02 08:00:00,2025/02/02 18:00:00,1
Grd_1585_10000,Crew_10463,XGOB,2025/02/02 08:00:00,2025/02/02 18:00:00,1
Grd_1585_10001,Crew_10463,XGOB,2025/02/03 08:00:00,2025/02/03 18:00:00,1
Grd_1585_10002,Crew_10463,XGOB,2025/02/04 08:00:00,2025/02/04 18:00:00,1
Grd_2228_10000,Crew_10465,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_1303_10000,Crew_10471,XGOB,2025/02/02 00:00:00,2025/02/02 23:59:00,0
Grd_1303_10001,Crew_10471,XGOB,2025/02/03 00:00:00,2025/02/03 23:59:00,0
Grd_1303_10002,Crew_10471,XGOB,2025/02/04 00:00:00,2025/02/04 23:59:00,0
Grd_2308_10000,Crew_10473,UQLN,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_1263_10000,Crew_10476,XGOB,2025/02/02 08:00:00,2025/02/02 18:00:00,1
Grd_1263_10001,Crew_10476,XGOB,2025/02/03 08:00:00,2025/02/03 18:00:00,1
Grd_1925_10000,Crew_10481,XGOB,2025/02/04 08:00:00,2025/02/04 18:00:00,1
Grd_2266_10000,Crew_10482,XGOB,2025/02/02 00:00:00,2025/02/02 23:59:00,0
Grd_2683_10000,Crew_10486,XGOB,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_30_10000,Crew_10487,XGOB,2025/02/02 08:00:00,2025/02/02 18:00:00,1
Grd_30_10001,Crew_10487,XGOB,2025/02/03 08:00:00,2025/02/03 18:00:00,1
Grd_30_10002,Crew_10487,XGOB,2025/02/04 08:00:00,2025/02/04 18:00:00,1
Grd_30_10003,Crew_10487,XGOB,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_30_10004,Crew_10487,XGOB,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_30_10005,Crew_10487,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_30_10006,Crew_10487,XGOB,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_1548_10000,Crew_10488,XGOB,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_1548_10001,Crew_10488,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_1548_10002,Crew_10488,XGOB,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_1461_10000,Crew_10489,XGOB,2025/02/02 00:00:00,2025/02/02 23:59:00,0
Grd_1461_10001,Crew_10489,XGOB,2025/02/03 00:00:00,2025/02/03 23:59:00,0
Grd_1461_10002,Crew_10489,XGOB,2025/02/04 00:00:00,2025/02/04 23:59:00,0
Grd_1461_10003,Crew_10489,XGOB,2025/02/05 00:00:00,2025/02/05 23:59:00,0
Grd_1461_10004,Crew_10489,XGOB,2025/02/06 00:00:00,2025/02/06 23:59:00,0
Grd_1461_10005,Crew_10489,XGOB,2025/02/07 00:00:00,2025/02/07 23:59:00,0
Grd_1461_10006,Crew_10489,XGOB,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_1929_10000,Crew_10506,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_2300_10000,Crew_10510,UQLN,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_4112_10000,Crew_10515,XGOB,2025/02/06 00:00:00,2025/02/06 23:59:00,0
Grd_4112_10001,Crew_10515,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_4112_10002,Crew_10515,XGOB,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_1213_10000,Crew_10517,XGOB,2025/02/04 00:00:00,2025/02/04 23:59:00,0
Grd_1213_10001,Crew_10517,XGOB,2025/02/05 00:00:00,2025/02/05 23:59:00,0
Grd_1213_10002,Crew_10517,XGOB,2025/02/06 00:00:00,2025/02/06 23:59:00,0
Grd_1213_10003,Crew_10517,XGOB,2025/02/07 00:00:00,2025/02/07 23:59:00,0
Grd_1213_10004,Crew_10517,XGOB,2025/02/08 00:00:00,2025/02/08 23:59:00,0
Grd_1912_10000,Crew_10519,XGOB,2025/02/02 08:00:00,2025/02/02 18:00:00,1
Grd_1912_10001,Crew_10519,XGOB,2025/02/03 08:00:00,2025/02/03 18:00:00,1
Grd_1912_10002,Crew_10519,XGOB,2025/02/04 08:00:00,2025/02/04 18:00:00,1
Grd_1264_10000,Crew_10520,XGOB,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_1264_10001,Crew_10520,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_10252_10000,Crew_10527,XGOB,2025/02/07 00:00:00,2025/02/07 23:59:00,0
Grd_10252_10001,Crew_10527,XGOB,2025/02/08 00:00:00,2025/02/08 23:59:00,0
Grd_1071_10000,Crew_10529,XGOB,2025/02/02 08:00:00,2025/02/02 18:00:00,1
Grd_1071_10001,Crew_10529,XGOB,2025/02/03 08:00:00,2025/02/03 18:00:00,1
Grd_1071_10002,Crew_10529,XGOB,2025/02/04 08:00:00,2025/02/04 18:00:00,1
Grd_1071_10003,Crew_10529,XGOB,2025/02/06 00:00:00,2025/02/06 23:59:00,0
Grd_1071_10004,Crew_10529,XGOB,2025/02/08 00:00:00,2025/02/08 23:59:00,0
Grd_1807_10000,Crew_10530,UQLN,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_1079_10000,Crew_10537,UQLN,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_2649_10000,Crew_10542,XGOB,2025/02/02 08:00:00,2025/02/02 18:00:00,1
Grd_2649_10001,Crew_10542,XGOB,2025/02/03 08:00:00,2025/02/03 18:00:00,1
Grd_1271_10000,Crew_10548,XGOB,2025/02/02 00:00:00,2025/02/02 23:59:00,0
Grd_1271_10001,Crew_10548,XGOB,2025/02/03 00:00:00,2025/02/03 23:59:00,0
Grd_1271_10002,Crew_10548,XGOB,2025/02/06 00:00:00,2025/02/06 23:59:00,0
Grd_1271_10003,Crew_10548,XGOB,2025/02/07 00:00:00,2025/02/07 23:59:00,0
Grd_1271_10004,Crew_10548,XGOB,2025/02/08 00:00:00,2025/02/08 23:59:00,0
Grd_34_10000,Crew_10549,XGOB,2025/02/02 08:00:00,2025/02/02 18:00:00,1
Grd_34_10001,Crew_10549,XGOB,2025/02/03 08:00:00,2025/02/03 18:00:00,1
Grd_34_10002,Crew_10549,XGOB,2025/02/04 08:00:00,2025/02/04 18:00:00,1
Grd_34_10003,Crew_10549,XGOB,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_34_10004,Crew_10549,XGOB,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_34_10005,Crew_10549,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_34_10006,Crew_10549,XGOB,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_1646_10000,Crew_10551,XGOB,2025/02/02 00:00:00,2025/02/02 23:59:00,0
Grd_1526_10000,Crew_10552,XGOB,2025/02/06 00:00:00,2025/02/06 23:59:00,0
Grd_1526_10001,Crew_10552,XGOB,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_2321_10000,Crew_10553,XGOB,2025/02/03 08:00:00,2025/02/03 18:00:00,1
Grd_2276_10000,Crew_10562,GRIG,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_2371_10000,Crew_10565,XGOB,2025/02/03 08:00:00,2025/02/03 18:00:00,1
Grd_2371_10001,Crew_10565,XGOB,2025/02/04 08:00:00,2025/02/04 18:00:00,1
Grd_2371_10002,Crew_10565,XGOB,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_1537_10000,Crew_10569,XGOB,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_1537_10001,Crew_10569,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_1537_10002,Crew_10569,XGOB,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_1268_10000,Crew_10571,UQLN,2025/02/02 00:00:00,2025/02/02 23:59:00,0
Grd_1268_10001,Crew_10571,UQLN,2025/02/03 00:00:00,2025/02/03 23:59:00,0
Grd_1268_10002,Crew_10571,UQLN,2025/02/04 00:00:00,2025/02/04 23:59:00,0
Grd_1268_10003,Crew_10571,UQLN,2025/02/05 00:00:00,2025/02/05 23:59:00,0
Grd_1268_10004,Crew_10571,UQLN,2025/02/06 00:00:00,2025/02/06 23:59:00,0
Grd_1268_10005,Crew_10571,UQLN,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_1268_10006,Crew_10571,UQLN,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_1451_10000,Crew_10579,UQLN,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_1523_10000,Crew_10587,SNFR,2025/02/05 00:00:00,2025/02/05 23:59:00,0
Grd_1879_10000,Crew_10592,VTIR,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_37_10000,Crew_10595,XGOB,2025/02/02 00:00:00,2025/02/02 23:59:00,0
Grd_37_10001,Crew_10595,XGOB,2025/02/03 00:00:00,2025/02/03 23:59:00,0
Grd_37_10002,Crew_10595,XGOB,2025/02/04 08:00:00,2025/02/04 18:00:00,1
Grd_37_10003,Crew_10595,XGOB,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_37_10004,Crew_10595,XGOB,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_37_10005,Crew_10595,XGOB,2025/02/07 00:00:00,2025/02/07 23:59:00,0
Grd_37_10006,Crew_10595,XGOB,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_1892_10000,Crew_10596,UQLN,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_1887_10000,Crew_10606,GRIG,2025/02/08 00:00:00,2025/02/08 23:59:00,0
Grd_1534_10000,Crew_10608,UQLN,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_1533_10000,Crew_10613,XGOB,2025/02/05 00:00:00,2025/02/05 23:59:00,0
Grd_2085_10000,Crew_10617,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_1689_10000,Crew_10629,XGOB,2025/02/06 00:00:00,2025/02/06 23:59:00,0
Grd_1689_10001,Crew_10629,XGOB,2025/02/08 00:00:00,2025/02/08 23:59:00,0
Grd_10260_10000,Crew_10630,XGOB,2025/02/08 00:00:00,2025/02/08 23:59:00,0
Grd_10185_10000,Crew_10631,XGOB,2025/02/02 08:00:00,2025/02/02 18:00:00,1
Grd_2186_10000,Crew_10632,XGOB,2025/02/08 00:00:00,2025/02/08 23:59:00,0
Grd_1256_10000,Crew_10636,UQLN,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_1258_10000,Crew_10638,XGOB,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_1498_10000,Crew_10639,GRIG,2025/02/02 08:00:00,2025/02/02 18:00:00,1
Grd_1498_10001,Crew_10639,GRIG,2025/02/03 08:00:00,2025/02/03 18:00:00,1
Grd_1498_10002,Crew_10639,GRIG,2025/02/04 08:00:00,2025/02/04 18:00:00,1
Grd_1498_10003,Crew_10639,GRIG,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_1498_10004,Crew_10639,GRIG,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_1498_10005,Crew_10639,GRIG,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_1498_10006,Crew_10639,GRIG,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_1063_10000,Crew_10640,XGOB,2025/02/02 08:00:00,2025/02/02 18:00:00,1
Grd_1063_10001,Crew_10640,XGOB,2025/02/03 08:00:00,2025/02/03 18:00:00,1
Grd_1063_10002,Crew_10640,XGOB,2025/02/04 08:00:00,2025/02/04 18:00:00,1
Grd_1063_10003,Crew_10640,XGOB,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_1063_10004,Crew_10640,XGOB,2025/02/06 00:00:00,2025/02/06 23:59:00,0
Grd_1278_10000,Crew_10641,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_2200_10000,Crew_10648,XGOB,2025/02/04 00:00:00,2025/02/04 23:59:00,0
Grd_1280_10000,Crew_10652,XGOB,2025/02/02 08:00:00,2025/02/02 18:00:00,1
Grd_1280_10001,Crew_10652,XGOB,2025/02/03 08:00:00,2025/02/03 18:00:00,1
Grd_1280_10002,Crew_10652,XGOB,2025/02/04 08:00:00,2025/02/04 18:00:00,1
Grd_1280_10003,Crew_10652,XGOB,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_1280_10004,Crew_10652,XGOB,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_1280_10005,Crew_10652,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_1280_10006,Crew_10652,XGOB,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_1421_10000,Crew_10654,XGOB,2025/02/05 00:00:00,2025/02/05 23:59:00,0
Grd_1421_10001,Crew_10654,XGOB,2025/02/06 00:00:00,2025/02/06 23:59:00,0
Grd_1421_10002,Crew_10654,XGOB,2025/02/07 00:00:00,2025/02/07 23:59:00,0
Grd_1421_10003,Crew_10654,XGOB,2025/02/08 00:00:00,2025/02/08 23:59:00,0
Grd_1232_10000,Crew_10658,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_1279_10000,Crew_10659,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_1279_10001,Crew_10659,XGOB,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_3122_10000,Crew_10660,XGOB,2025/02/06 00:00:00,2025/02/06 23:59:00,0
Grd_3122_10001,Crew_10660,XGOB,2025/02/07 00:00:00,2025/02/07 23:59:00,0
Grd_3122_10002,Crew_10660,XGOB,2025/02/08 00:00:00,2025/02/08 23:59:00,0
Grd_1476_10000,Crew_10661,XGOB,2025/02/02 00:00:00,2025/02/02 23:59:00,0
Grd_1476_10001,Crew_10661,XGOB,2025/02/03 00:00:00,2025/02/03 23:59:00,0
Grd_1476_10002,Crew_10661,XGOB,2025/02/07 00:00:00,2025/02/07 23:59:00,0
Grd_2746_10000,Crew_10663,XGOB,2025/02/05 08:00:00,2025/02/05 18:00:00,1
Grd_2746_10001,Crew_10663,XGOB,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_2746_10002,Crew_10663,XGOB,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_1854_10000,Crew_10668,VBKF,2025/02/06 08:00:00,2025/02/06 18:00:00,1
Grd_1854_10001,Crew_10668,VBKF,2025/02/07 08:00:00,2025/02/07 18:00:00,1
Grd_1854_10002,Crew_10668,VBKF,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_1281_10000,Crew_10673,XGOB,2025/02/08 08:00:00,2025/02/08 18:00:00,1
Grd_1834_10000,Crew_10676,UQLN,2025/02/02 08:00:00,2025/02/02 18:00:00,1
