id,depaAirport,arriAirport,td,ta
ddh_10357,DULL,EEJN,2024/12/30 16:40,2024/12/30 18:00
ddh_10358,XALQ,CGHU,2024/12/30 7:00,2024/12/30 10:40
ddh_10359,EEJN,DULL,2024/12/30 18:45,2024/12/30 20:30
ddh_10360,IGVH,MEEP,2024/12/30 17:15,2024/12/30 19:15
ddh_10361,CGHU,XALQ,2024/12/30 11:50,2024/12/30 16:20
ddh_10362,DULL,XALQ,2024/12/30 21:20,2024/12/30 23:20
ddh_10363,XALQ,LBMY,2024/12/30 13:00,2024/12/30 14:35
ddh_10364,IGVH,GCFX,2024/12/30 14:10,2024/12/30 16:05
ddh_10365,LQVJ,IGVH,2024/12/30 20:55,2024/12/30 22:45
ddh_10366,GCFX,DIZB,2024/12/30 16:50,2024/12/30 19:00
ddh_10367,IGVH,WDWO,2024/12/30 6:30,2024/12/30 8:45
ddh_10368,DIZB,GCFX,2024/12/30 20:05,2024/12/30 22:20
ddh_10369,WDWO,UNUN,2024/12/30 9:50,2024/12/30 13:30
ddh_10370,GCFX,IGVH,2024/12/30 23:05,2024/12/31 0:55
ddh_10371,IGVH,DIZB,2024/12/30 9:00,2024/12/30 11:50
ddh_10372,UNUN,WDWO,2024/12/30 14:30,2024/12/30 17:50
ddh_10373,IGVH,SSNS,2024/12/30 16:35,2024/12/30 19:10
ddh_10374,WDWO,IGVH,2024/12/30 18:55,2024/12/30 21:20
ddh_10375,DIZB,IGVH,2024/12/30 12:55,2024/12/30 16:25
ddh_10376,SSNS,IGVH,2024/12/30 20:20,2024/12/30 23:25
ddh_10377,XCDO,JTZV,2024/12/30 11:40,2024/12/30 16:25
ddh_10378,KHPY,CGHU,2024/12/30 10:55,2024/12/30 13:40
ddh_10379,CGHU,KHPY,2024/12/30 14:55,2024/12/30 18:00
ddh_10380,JTZV,IRVV,2024/12/30 7:15,2024/12/30 10:25
ddh_10381,IRVV,JTZV,2024/12/30 11:35,2024/12/30 15:50
ddh_10382,KHPY,IGVH,2024/12/30 19:05,2024/12/30 22:05
ddh_10383,IGVH,TJFR,2024/12/30 7:25,2024/12/30 10:10
ddh_10384,IGVH,XALQ,2024/12/30 6:35,2024/12/30 8:20
ddh_10385,IGVH,KXUZ,2024/12/30 6:55,2024/12/30 8:45
ddh_10386,XALQ,EZNJ,2024/12/30 9:25,2024/12/30 11:15
ddh_10387,TJFR,IRVV,2024/12/30 11:05,2024/12/30 13:15
ddh_10388,KXUZ,IGVH,2024/12/30 9:55,2024/12/30 12:30
ddh_10389,JTZV,GSWW,2024/12/30 6:25,2024/12/30 7:50
ddh_10390,EZNJ,XALQ,2024/12/30 12:05,2024/12/30 14:05
ddh_10391,XALQ,IGVH,2024/12/30 15:15,2024/12/30 16:50
ddh_10392,IRVV,TJFR,2024/12/30 14:20,2024/12/30 16:30
ddh_10393,GSWW,JTZV,2024/12/30 8:40,2024/12/30 10:15
ddh_10394,TJFR,IGVH,2024/12/30 17:30,2024/12/30 20:45
ddh_10395,JTZV,XCDO,2024/12/30 6:50,2024/12/30 10:30
ddh_10396,IGVH,KHPY,2024/12/30 7:15,2024/12/30 9:55
ddh_10397,CFEV,XALQ,2024/12/30 12:25,2024/12/30 15:05
ddh_10398,JTZV,IGVH,2024/12/30 7:10,2024/12/30 8:55
ddh_10399,IGVH,JTZV,2024/12/30 15:05,2024/12/30 16:45
ddh_10400,JTZV,IGVH,2024/12/30 23:25,2024/12/31 1:05
ddh_10401,JTZV,JXKD,2024/12/30 13:20,2024/12/30 15:25
ddh_10402,IGVH,JTZV,2024/12/30 22:00,2024/12/30 23:40
ddh_10403,MKLY,JTZV,2024/12/30 19:45,2024/12/31 0:10
ddh_10404,JXKD,JTZV,2024/12/30 16:10,2024/12/30 18:15
ddh_10405,JTZV,CGHU,2024/12/30 7:00,2024/12/30 10:45
ddh_10406,JTZV,UNUN,2024/12/30 8:15,2024/12/30 11:40
ddh_10407,CGHU,JTZV,2024/12/30 11:55,2024/12/30 17:00
ddh_10408,UNUN,JTZV,2024/12/30 12:55,2024/12/30 16:40
ddh_10409,JTZV,GPWJ,2024/12/30 6:40,2024/12/30 9:00
ddh_10410,JTZV,KMEK,2024/12/30 7:40,2024/12/30 8:50
ddh_10411,GPWJ,JTZV,2024/12/30 10:15,2024/12/30 12:10
ddh_10412,KMEK,JTZV,2024/12/30 9:35,2024/12/30 10:35
ddh_10413,JTZV,UNUN,2024/12/30 12:50,2024/12/30 16:50
ddh_10414,XALQ,CFEV,2024/12/30 8:15,2024/12/30 11:20
ddh_10415,UNUN,JTZV,2024/12/30 18:00,2024/12/30 21:45
ddh_10416,JTZV,MKLY,2024/12/30 14:00,2024/12/30 19:00
ddh_10417,JTZV,MEEP,2024/12/30 13:30,2024/12/30 16:05
ddh_10418,MEEP,JTZV,2024/12/30 17:10,2024/12/30 19:30
ddh_10419,JTZV,KXUZ,2024/12/30 13:25,2024/12/30 15:40
ddh_10420,JTZV,MEEP,2024/12/30 16:15,2024/12/30 18:35
ddh_10421,KXUZ,JTZV,2024/12/30 16:55,2024/12/30 20:00
ddh_10422,JTZV,CFEV,2024/12/30 15:30,2024/12/30 18:25
ddh_10423,JTZV,CFEV,2024/12/30 7:30,2024/12/30 10:05
ddh_10424,WAQQ,JTZV,2024/12/30 20:00,2024/12/30 22:55
ddh_10425,JTZV,KXUZ,2024/12/30 16:45,2024/12/30 19:05
ddh_10426,CFEV,JTZV,2024/12/30 11:15,2024/12/30 13:10
ddh_10427,JTZV,LRNO,2024/12/30 18:50,2024/12/30 21:00
ddh_10428,CFEV,JTZV,2024/12/30 19:30,2024/12/30 21:25
ddh_10429,KXUZ,JTZV,2024/12/30 20:25,2024/12/30 23:20
ddh_10430,JTZV,KXUZ,2024/12/30 7:05,2024/12/30 9:35
ddh_10431,JTZV,CFEV,2024/12/30 8:30,2024/12/30 11:05
ddh_10432,LRNO,JTZV,2024/12/30 21:50,2024/12/30 23:40
ddh_10433,JTZV,KXUZ,2024/12/30 19:20,2024/12/30 21:40
ddh_10434,KXUZ,JTZV,2024/12/30 10:50,2024/12/30 13:45
ddh_10435,CFEV,JTZV,2024/12/30 12:20,2024/12/30 14:15
ddh_10436,JTZV,MEEP,2024/12/30 9:15,2024/12/30 11:40
ddh_10437,KXUZ,JTZV,2024/12/30 8:05,2024/12/30 10:40
ddh_10438,JTZV,CFEV,2024/12/30 14:30,2024/12/30 17:15
ddh_10439,MEEP,JTZV,2024/12/30 12:55,2024/12/30 15:25
ddh_10440,JTZV,KXUZ,2024/12/30 11:45,2024/12/30 14:00
ddh_10441,JTZV,WAQQ,2024/12/30 10:15,2024/12/30 12:25
ddh_10442,KXUZ,JTZV,2024/12/30 15:25,2024/12/30 18:00
ddh_10443,CFEV,JTZV,2024/12/30 18:20,2024/12/30 20:15
ddh_10444,ZOEV,JTZV,2024/12/30 12:10,2024/12/30 14:45
ddh_10445,JTZV,KHPY,2024/12/30 17:05,2024/12/30 19:15
ddh_10446,KXUZ,XALQ,2024/12/30 10:40,2024/12/30 13:00
ddh_10447,XALQ,KXUZ,2024/12/30 12:55,2024/12/30 15:00
ddh_10448,KHPY,JTZV,2024/12/30 20:15,2024/12/30 22:35
ddh_10449,KXUZ,XALQ,2024/12/30 16:15,2024/12/30 18:30
ddh_10450,XALQ,MEEP,2024/12/30 13:35,2024/12/30 15:30
ddh_10451,MEEP,JTZV,2024/12/30 19:50,2024/12/30 22:25
ddh_10452,JTZV,IQOA,2024/12/30 19:05,2024/12/30 21:25
ddh_10453,TLRK,JTZV,2024/12/30 21:15,2024/12/30 23:25
ddh_10454,MEEP,XALQ,2024/12/30 16:45,2024/12/30 18:55
ddh_10455,JTZV,MEEP,2024/12/30 20:35,2024/12/30 22:50
ddh_10456,IQOA,JTZV,2024/12/30 22:15,2024/12/31 0:40
ddh_10457,JTZV,WGZL,2024/12/30 8:15,2024/12/30 10:35
ddh_10458,XALQ,MEEP,2024/12/30 20:25,2024/12/30 22:20
ddh_10459,MEEP,JTZV,2024/12/30 9:20,2024/12/30 11:40
ddh_10460,JTZV,TLRK,2024/12/30 7:20,2024/12/30 9:25
ddh_10461,WGZL,JTZV,2024/12/30 11:55,2024/12/30 14:25
ddh_10462,XALQ,MEEP,2024/12/30 6:50,2024/12/30 9:05
ddh_10463,MEEP,XALQ,2024/12/30 7:10,2024/12/30 9:10
ddh_10464,TLRK,JTZV,2024/12/30 10:25,2024/12/30 12:20
ddh_10465,JTZV,ZOEV,2024/12/30 8:05,2024/12/30 11:00
ddh_10466,MEEP,XALQ,2024/12/30 10:20,2024/12/30 12:35
ddh_10467,JTZV,TLRK,2024/12/30 18:05,2024/12/30 20:00
ddh_10468,XALQ,KXUZ,2024/12/30 7:10,2024/12/30 9:15
ddh_10469,ZFTY,JTZV,2024/12/30 11:40,2024/12/30 14:40
ddh_10470,JTZV,UTFU,2024/12/30 11:50,2024/12/30 13:45
ddh_10471,UTFU,JTZV,2024/12/30 14:35,2024/12/30 17:15
ddh_10472,JTZV,ZFTY,2024/12/30 9:30,2024/12/30 12:15
ddh_10473,XALQ,KXUZ,2024/12/30 19:20,2024/12/30 21:25
ddh_10474,XALQ,ZFTY,2024/12/30 13:00,2024/12/30 15:35
ddh_10475,JTZV,NYKQ,2024/12/30 7:25,2024/12/30 9:40
ddh_10476,KXUZ,XALQ,2024/12/30 22:30,2024/12/31 0:40
ddh_10477,JTZV,EFIK,2024/12/30 17:05,2024/12/30 19:25
ddh_10478,ZFTY,XALQ,2024/12/30 16:50,2024/12/30 19:50
ddh_10479,NYKQ,JTZV,2024/12/30 10:25,2024/12/30 12:40
ddh_10480,JTZV,LBMY,2024/12/30 18:00,2024/12/30 19:45
ddh_10481,EFIK,JTZV,2024/12/30 20:15,2024/12/30 22:40
ddh_10482,XALQ,ZFTY,2024/12/30 19:45,2024/12/30 22:15
ddh_10483,JTZV,PERX,2024/12/30 6:25,2024/12/30 9:15
ddh_10484,ZFTY,XALQ,2024/12/30 22:15,2024/12/31 0:55
ddh_10485,LBMY,JTZV,2024/12/30 20:50,2024/12/30 22:55
ddh_10486,JTZV,ZFTY,2024/12/30 6:30,2024/12/30 9:10
ddh_10487,PERX,JTZV,2024/12/30 10:30,2024/12/30 13:25
ddh_10488,ZFTY,JTZV,2024/12/30 10:25,2024/12/30 13:45
ddh_10489,ZFTY,SZVM,2024/12/30 6:50,2024/12/30 9:30
ddh_10490,XALQ,ZFTY,2024/12/30 6:55,2024/12/30 9:10
ddh_10491,JTZV,PERX,2024/12/30 13:55,2024/12/30 16:40
ddh_10492,SZVM,IGVH,2024/12/30 10:15,2024/12/30 12:15
ddh_10493,IGVH,SZVM,2024/12/30 18:05,2024/12/30 19:50
ddh_10494,PERX,JTZV,2024/12/30 17:45,2024/12/30 21:00
ddh_10495,JTZV,ZFTY,2024/12/30 7:30,2024/12/30 10:15
ddh_10496,SZVM,ZFTY,2024/12/30 20:35,2024/12/30 22:40
ddh_10497,ZFTY,XALQ,2024/12/30 10:30,2024/12/30 13:30
ddh_10498,YELV,JTZV,2024/12/30 18:55,2024/12/30 22:20
ddh_10499,ZMZW,JTZV,2024/12/30 21:10,2024/12/31 0:35
ddh_10500,JTZV,QKWB,2024/12/30 8:25,2024/12/30 11:20
ddh_10501,QKWB,JTZV,2024/12/30 12:10,2024/12/30 15:35
ddh_10502,JTZV,ZNIR,2024/12/30 15:00,2024/12/30 17:40
ddh_10503,ZFTY,JTZV,2024/12/30 13:40,2024/12/30 17:00
ddh_10504,ZNIR,JTZV,2024/12/30 19:10,2024/12/30 22:20
ddh_10505,ZFTY,JTZV,2024/12/30 6:55,2024/12/30 10:00
ddh_10506,JTZV,VEYC,2024/12/30 11:05,2024/12/30 12:25
ddh_10507,JTZV,ZFTY,2024/12/30 13:30,2024/12/30 16:15
ddh_10508,JTZV,YELV,2024/12/30 18:05,2024/12/30 20:35
ddh_10509,JTZV,ZFTY,2024/12/30 17:30,2024/12/30 20:15
ddh_10510,ZFTY,JTZV,2024/12/30 17:40,2024/12/30 21:00
ddh_10511,JTZV,YELV,2024/12/30 7:00,2024/12/30 9:35
ddh_10512,YELV,JTZV,2024/12/30 9:15,2024/12/30 12:25
ddh_10513,ZFTY,JTZV,2024/12/30 19:40,2024/12/30 22:40
ddh_10514,VEYC,JTZV,2024/12/30 13:10,2024/12/30 14:25
ddh_10515,YELV,JTZV,2024/12/30 10:45,2024/12/30 13:50
ddh_10516,JTZV,ZMZW,2024/12/30 8:35,2024/12/30 11:20
ddh_10517,JTZV,ZFTY,2024/12/30 19:30,2024/12/30 22:15
ddh_10518,JTZV,ZFTY,2024/12/30 15:30,2024/12/30 18:15
ddh_10519,ZMZW,JTZV,2024/12/30 12:30,2024/12/30 15:50
ddh_10520,JTZV,YELV,2024/12/30 15:00,2024/12/30 17:40
ddh_10521,ZFTY,JTZV,2024/12/30 7:40,2024/12/30 10:45
ddh_10522,JTZV,ZMZW,2024/12/30 17:05,2024/12/30 20:00
ddh_10523,ZKXC,JTZV,2024/12/30 9:55,2024/12/30 12:50
ddh_10524,JTZV,RXPU,2024/12/30 9:00,2024/12/30 11:25
ddh_10525,RXPU,JTZV,2024/12/30 12:30,2024/12/30 15:40
ddh_10526,JTZV,DIZB,2024/12/30 7:55,2024/12/30 10:20
ddh_10527,JTZV,LCYY,2024/12/30 8:00,2024/12/30 10:40
ddh_10528,DIZB,JTZV,2024/12/30 11:10,2024/12/30 13:50
ddh_10529,LCYY,JTZV,2024/12/30 11:55,2024/12/30 15:35
ddh_10530,XALQ,LCYY,2024/12/30 15:05,2024/12/30 17:30
ddh_10531,JTZV,DIZB,2024/12/30 12:10,2024/12/30 14:35
ddh_10532,JTZV,KIJU,2024/12/30 18:15,2024/12/30 20:20
ddh_10533,JTZV,LCYY,2024/12/30 16:00,2024/12/30 18:40
ddh_10534,LCYY,XALQ,2024/12/30 18:45,2024/12/30 22:05
ddh_10535,DIZB,JTZV,2024/12/30 15:40,2024/12/30 18:30
ddh_10536,KIJU,JTZV,2024/12/30 21:10,2024/12/30 23:40
ddh_10537,LCYY,JTZV,2024/12/30 19:55,2024/12/30 23:25
ddh_10538,JTZV,DIZB,2024/12/30 15:35,2024/12/30 17:50
ddh_10539,JTZV,ZKXC,2024/12/30 6:55,2024/12/30 9:10
ddh_10540,JTZV,LCYY,2024/12/30 6:00,2024/12/30 8:40
ddh_10541,LCYY,JTZV,2024/12/30 9:55,2024/12/30 13:30
ddh_10542,DIZB,JTZV,2024/12/30 19:00,2024/12/30 21:55
ddh_10543,SSNS,JTZV,2024/12/30 22:10,2024/12/31 0:55
ddh_10544,JTZV,ELNG,2024/12/30 10:00,2024/12/30 15:10
ddh_10545,JTZV,SSNS,2024/12/30 18:35,2024/12/30 21:00
ddh_10546,ELNG,JTZV,2024/12/30 17:10,2024/12/30 21:20
ddh_10547,SSNS,JTZV,2024/12/30 11:50,2024/12/30 14:40
ddh_10548,JTZV,RXPU,2024/12/30 15:00,2024/12/30 17:30
ddh_10549,JTZV,SSNS,2024/12/30 11:00,2024/12/30 13:35
ddh_10550,RXPU,JTZV,2024/12/30 18:40,2024/12/30 21:50
ddh_10551,SSNS,JTZV,2024/12/30 14:55,2024/12/30 17:45
ddh_10552,JTZV,RXPU,2024/12/30 17:05,2024/12/30 19:30
ddh_10553,LRNO,AGDH,2024/12/30 13:30,2024/12/30 16:00
ddh_10554,JTZV,YDUD,2024/12/30 0:55,2024/12/30 9:55
ddh_10555,YDUD,CYND,2024/12/30 11:25,2024/12/30 13:55
ddh_10556,CYND,JTZV,2024/12/30 16:25,2024/12/31 2:50
ddh_10557,AGDH,LRNO,2024/12/30 17:30,2024/12/30 19:35
ddh_10558,JTZV,SSNS,2024/12/30 15:00,2024/12/30 17:30
ddh_10559,RXPU,JTZV,2024/12/30 20:35,2024/12/30 23:40
ddh_10560,LRNO,PVTT,2024/12/30 2:00,2024/12/30 5:30
ddh_10561,PVTT,LRNO,2024/12/30 6:40,2024/12/30 10:00
ddh_10562,SSNS,JTZV,2024/12/30 18:45,2024/12/30 21:45
ddh_10563,JTZV,SSNS,2024/12/30 8:15,2024/12/30 10:35
ddh_10564,JTZV,NDZU,2024/12/30 14:50,2024/12/30 19:55
ddh_10565,NDZU,JTZV,2024/12/30 22:00,2024/12/31 2:00
ddh_10566,LRNO,EJUF,2024/12/30 1:50,2024/12/30 5:10
ddh_10567,EJUF,LRNO,2024/12/30 6:40,2024/12/30 10:20
ddh_10568,ZOEV,TLRK,2024/12/30 6:45,2024/12/30 8:50
ddh_10569,TLRK,CGHU,2024/12/30 9:50,2024/12/30 13:30
ddh_10570,CGHU,TLRK,2024/12/30 14:30,2024/12/30 18:30
ddh_10571,TLRK,ZOEV,2024/12/30 19:30,2024/12/30 21:45
ddh_10572,KXUZ,WDWO,2024/12/30 13:10,2024/12/30 16:05
ddh_10573,WDWO,KXUZ,2024/12/30 9:10,2024/12/30 11:55
ddh_10574,JTZV,CGHU,2024/12/30 19:55,2024/12/30 23:30
ddh_10575,JTZV,QFKO,2024/12/30 16:05,2024/12/30 17:40
ddh_10576,CGHU,JTZV,2024/12/30 7:25,2024/12/30 11:55
ddh_10577,QFKO,JTZV,2024/12/30 13:10,2024/12/30 14:55
ddh_10578,JTZV,WGZL,2024/12/30 16:55,2024/12/30 19:05
ddh_10579,WGZL,JTZV,2024/12/30 20:15,2024/12/30 22:40
ddh_10580,JTZV,LQVJ,2024/12/30 7:45,2024/12/30 9:45
ddh_10581,LQVJ,JTZV,2024/12/30 10:30,2024/12/30 12:45
ddh_10582,JTZV,KHPY,2024/12/30 8:40,2024/12/30 10:40
ddh_10583,KHPY,JTZV,2024/12/30 11:45,2024/12/30 14:10
ddh_10584,BNGY,JTZV,2024/12/30 20:05,2024/12/30 21:55
ddh_10585,JTZV,BNGY,2024/12/30 17:35,2024/12/30 19:20
ddh_10586,IGVH,ZMZW,2024/12/30 7:05,2024/12/30 9:35
ddh_10587,ZMZW,IGVH,2024/12/30 10:45,2024/12/30 14:00
ddh_10588,JTZV,SEWU,2024/12/30 11:40,2024/12/30 16:00
ddh_10589,SEWU,JTZV,2024/12/30 17:00,2024/12/30 21:00
ddh_10590,JTZV,DJQK,2024/12/30 9:05,2024/12/30 11:45
ddh_10591,DJQK,JTZV,2024/12/30 20:40,2024/12/31 0:05
ddh_10592,XALQ,FCVG,2024/12/30 16:05,2024/12/30 19:20
ddh_10593,FCVG,XALQ,2024/12/30 20:20,2024/12/30 23:40
ddh_10594,JTZV,DFQN,2024/12/30 19:55,2024/12/31 0:25
ddh_10595,DFQN,JTZV,2024/12/30 9:25,2024/12/30 14:00
ddh_10596,LRNO,QPCR,2024/12/30 13:00,2024/12/30 16:25
ddh_10597,QPCR,LRNO,2024/12/30 17:55,2024/12/30 20:40
ddh_10598,SPSE,JTZV,2024/12/30 7:00,2024/12/30 20:25
ddh_10599,JTZV,ZOEV,2024/12/30 15:05,2024/12/30 17:30
ddh_10600,ZOEV,JTZV,2024/12/30 18:40,2024/12/30 21:25
ddh_10601,UNUN,QFKO,2024/12/30 10:00,2024/12/30 12:30
ddh_10602,QFKO,CFEV,2024/12/30 13:15,2024/12/30 15:50
ddh_10603,CFEV,QFKO,2024/12/30 16:40,2024/12/30 18:40
ddh_10604,QFKO,UNUN,2024/12/30 19:25,2024/12/30 22:20
ddh_10605,JTZV,MEEP,2024/12/30 8:00,2024/12/30 10:25
ddh_10606,MEEP,JTZV,2024/12/30 11:55,2024/12/30 14:15
ddh_10607,JTZV,QFKO,2024/12/30 21:05,2024/12/30 22:40
ddh_10608,QFKO,JTZV,2024/12/30 23:25,2024/12/31 1:15
ddh_10609,YELV,NPHA,2024/12/30 8:50,2024/12/30 12:50
ddh_10610,NPHA,YELV,2024/12/30 13:50,2024/12/30 16:35
ddh_10611,JTZV,WAQQ,2024/12/30 13:15,2024/12/30 15:50
ddh_10612,WAQQ,JTZV,2024/12/30 16:35,2024/12/30 19:35
ddh_10613,VEYC,JTZV,2024/12/30 7:30,2024/12/30 8:35
ddh_10614,JTZV,WGZL,2024/12/30 9:45,2024/12/30 12:00
ddh_10615,WGZL,JTZV,2024/12/30 13:45,2024/12/30 16:15
ddh_10616,JTZV,VEYC,2024/12/30 17:20,2024/12/30 18:30
ddh_10617,CGHU,LCYY,2024/12/30 7:50,2024/12/30 11:25
ddh_10618,LCYY,CGHU,2024/12/30 13:00,2024/12/30 15:50
ddh_10619,JTZV,UWKM,2024/12/30 19:00,2024/12/30 20:10
ddh_10620,UWKM,JTZV,2024/12/30 21:00,2024/12/30 22:20
ddh_10621,UEWE,JTZV,2024/12/30 3:10,2024/12/30 11:50
ddh_10622,JTZV,JTZV,2024/12/30 0:05,2024/12/30 0:45
ddh_10623,GPVK,CFJT,2024/12/30 21:30,2024/12/31 4:00
ddh_10624,MEEP,PNOJ,2024/12/31 16:45,2024/12/31 18:55
ddh_10625,PNOJ,MEEP,2024/12/31 19:45,2024/12/31 21:45
ddh_10626,MEEP,ZBRM,2024/12/31 8:50,2024/12/31 11:10
ddh_10627,ZBRM,MEEP,2024/12/31 13:10,2024/12/31 15:30
ddh_10628,ZFTY,CGHU,2024/12/31 23:20,2025/1/1 1:25
ddh_10629,YELV,MEEP,2024/12/31 17:50,2024/12/31 20:30
ddh_10630,UNUN,ZFTY,2024/12/31 15:10,2024/12/31 19:15
ddh_10631,ZFTY,UNUN,2024/12/31 20:30,2025/1/1 0:50
ddh_10632,MEEP,YELV,2024/12/31 21:55,2025/1/1 0:10
ddh_10633,YELV,CGHU,2024/12/31 15:40,2024/12/31 19:15
ddh_10634,CGHU,ZFTY,2024/12/31 20:00,2024/12/31 22:10
ddh_10635,ZFTY,ZOEV,2024/12/31 21:55,2025/1/1 1:55
ddh_10636,ZOEV,ZFTY,2024/12/31 16:40,2024/12/31 20:40
ddh_10637,ZFTY,MOXE,2024/12/31 7:15,2024/12/31 10:05
ddh_10638,MOXE,JXKD,2024/12/31 10:50,2024/12/31 12:55
ddh_10639,YELV,MEEP,2024/12/31 7:50,2024/12/31 10:15
ddh_10640,JXKD,MOXE,2024/12/31 14:25,2024/12/31 16:30
ddh_10641,MOXE,ZFTY,2024/12/31 17:15,2024/12/31 19:55
ddh_10642,MEEP,YELV,2024/12/31 11:35,2024/12/31 13:35
ddh_10643,JXKD,ZBRM,2024/12/31 14:30,2024/12/31 16:10
ddh_10644,YELV,XCDO,2024/12/31 14:45,2024/12/31 17:45
ddh_10645,XCDO,YELV,2024/12/31 18:35,2024/12/31 21:35
ddh_10646,CGHU,YELV,2024/12/31 20:15,2024/12/31 23:30
ddh_10647,YELV,LRNO,2024/12/31 6:25,2024/12/31 9:40
ddh_10648,ZBRM,YELV,2024/12/31 16:55,2024/12/31 19:35
ddh_10649,YELV,YKHO,2024/12/31 8:20,2024/12/31 11:30
ddh_10650,YELV,PNOJ,2024/12/31 9:25,2024/12/31 12:30
ddh_10651,YKHO,YELV,2024/12/31 12:15,2024/12/31 14:30
ddh_10652,PNOJ,YELV,2024/12/31 13:20,2024/12/31 15:55
ddh_10653,YELV,XALQ,2024/12/31 8:35,2024/12/31 11:25
ddh_10654,YELV,CGHU,2024/12/31 19:45,2024/12/31 23:05
ddh_10655,XALQ,CFEV,2024/12/31 12:40,2024/12/31 15:35
ddh_10656,CGHU,YELV,2024/12/31 21:15,2025/1/1 0:40
ddh_10657,YELV,ZBRM,2024/12/31 8:15,2024/12/31 11:20
ddh_10658,ZBRM,JXKD,2024/12/31 12:05,2024/12/31 13:45
ddh_10659,CFEV,XALQ,2024/12/31 16:40,2024/12/31 19:10
ddh_10660,XALQ,YELV,2024/12/31 20:30,2024/12/31 22:30
ddh_10661,PADO,ZOEV,2024/12/31 17:25,2024/12/31 19:10
ddh_10662,UTFU,IRVV,2024/12/31 14:45,2024/12/31 16:40
ddh_10663,IRVV,UTFU,2024/12/31 17:50,2024/12/31 20:05
ddh_10664,UTFU,ZOEV,2024/12/31 21:00,2025/1/1 0:35
ddh_10665,ZOEV,SVBC,2024/12/31 9:15,2024/12/31 11:05
ddh_10666,ZOEV,MOXE,2024/12/31 6:25,2024/12/31 9:25
ddh_10667,MOXE,ZOEV,2024/12/31 10:10,2024/12/31 12:45
ddh_10668,ZOEV,DIZB,2024/12/31 7:05,2024/12/31 10:30
ddh_10669,LRNO,YELV,2024/12/31 20:05,2024/12/31 22:30
ddh_10670,DIZB,XCDO,2024/12/31 11:40,2024/12/31 13:40
ddh_10671,ZOEV,XALQ,2024/12/31 8:25,2024/12/31 10:45
ddh_10672,XCDO,DIZB,2024/12/31 14:45,2024/12/31 16:55
ddh_10673,XALQ,UNUN,2024/12/31 12:00,2024/12/31 16:00
ddh_10674,DIZB,ZOEV,2024/12/31 18:05,2024/12/31 21:40
ddh_10675,ZOEV,PADO,2024/12/31 7:25,2024/12/31 9:00
ddh_10676,UNUN,XALQ,2024/12/31 17:50,2024/12/31 21:55
ddh_10677,PADO,EZNJ,2024/12/31 10:05,2024/12/31 12:30
ddh_10678,XALQ,ZOEV,2024/12/31 23:10,2025/1/1 1:30
ddh_10679,EZNJ,PADO,2024/12/31 13:35,2024/12/31 16:15
ddh_10680,ZOEV,UTFU,2024/12/31 10:20,2024/12/31 13:45
ddh_10681,SVBC,UTFU,2024/12/31 12:00,2024/12/31 14:50
ddh_10682,UTFU,SVBC,2024/12/31 15:40,2024/12/31 18:25
ddh_10683,WDWO,LCYY,2024/12/31 18:35,2024/12/31 20:55
ddh_10684,WDWO,RNVU,2024/12/31 9:40,2024/12/31 12:00
ddh_10685,SVBC,ZOEV,2024/12/31 19:10,2024/12/31 21:00
ddh_10686,LCYY,WDWO,2024/12/31 22:00,2025/1/1 0:35
ddh_10687,RNVU,WDWO,2024/12/31 13:00,2024/12/31 15:00
ddh_10688,WDWO,PNOJ,2024/12/31 8:25,2024/12/31 10:15
ddh_10689,WDWO,GPWJ,2024/12/31 7:20,2024/12/31 10:20
ddh_10690,PNOJ,JXKD,2024/12/31 11:00,2024/12/31 12:45
ddh_10691,WDWO,CFEV,2024/12/31 16:10,2024/12/31 19:35
ddh_10692,GPWJ,WDWO,2024/12/31 11:00,2024/12/31 13:35
ddh_10693,CFEV,WDWO,2024/12/31 20:15,2024/12/31 22:50
ddh_10694,WDWO,ZBRM,2024/12/31 8:35,2024/12/31 10:15
ddh_10695,ZBRM,XBQP,2024/12/31 11:05,2024/12/31 12:15
ddh_10696,JXKD,PNOJ,2024/12/31 13:30,2024/12/31 15:15
ddh_10697,XBQP,ZBRM,2024/12/31 13:40,2024/12/31 14:50
ddh_10698,PNOJ,WDWO,2024/12/31 16:00,2024/12/31 17:40
ddh_10699,ZBRM,WDWO,2024/12/31 15:50,2024/12/31 17:20
ddh_10700,ZOEV,CGHU,2024/12/31 12:55,2024/12/31 17:55
ddh_10701,SSNS,CGHU,2024/12/31 19:10,2024/12/31 22:00
ddh_10702,CGHU,LCYY,2024/12/31 10:30,2024/12/31 13:45
ddh_10703,LCYY,CGHU,2024/12/31 14:55,2024/12/31 18:00
ddh_10704,CGHU,ZOEV,2024/12/31 6:15,2024/12/31 11:45
ddh_10705,CGHU,SSNS,2024/12/31 14:55,2024/12/31 18:05
ddh_10706,TJFR,CGHU,2024/12/31 19:55,2024/12/31 22:25
ddh_10707,CGHU,KHPY,2024/12/31 7:25,2024/12/31 10:50
ddh_10708,KHPY,JXKD,2024/12/31 11:50,2024/12/31 15:15
ddh_10709,LBMY,LRNO,2024/12/31 11:50,2024/12/31 13:55
ddh_10710,WDWO,CGHU,2024/12/31 19:05,2024/12/31 22:15
ddh_10711,LRNO,LBMY,2024/12/31 15:10,2024/12/31 17:00
ddh_10712,CGHU,UTFU,2024/12/31 8:50,2024/12/31 11:50
