id,depaAirport,arriAirport,std,sta,fleet,aircraftNo,flyTime
Flt_14700,UNUN,MOXE,2025/1/2 16:20,2025/1/2 19:40,320,AFT_10004,206
Flt_14701,CFEV,JTZV,2025/1/2 16:20,2025/1/2 18:15,319,AFT_10076,116
Flt_14702,DQBQ,UTFU,2025/1/2 16:25,2025/1/2 19:25,320,AFT_10108,163
Flt_14703,TLRK,XALQ,2025/1/2 16:25,2025/1/2 18:10,320,AFT_10083,83
Flt_14704,TJFR,JTZV,2025/1/2 16:25,2025/1/2 19:10,319,AFT_10091,166
Flt_14705,PERX,DULL,2025/1/2 16:30,2025/1/2 18:45,320,AFT_10104,137
Flt_14706,LCYY,JTZV,2025/1/2 16:30,2025/1/2 19:55,320,AFT_10010,207
Flt_14707,JTZV,VEYC,2025/1/2 16:30,2025/1/2 17:30,320,AFT_10060,66
Flt_14708,IGVH,SSNS,2025/1/2 16:35,2025/1/2 19:10,320,AFT_10041,145
Flt_14709,LSYF,JTZV,2025/1/2 16:35,2025/1/2 18:45,320,AFT_10134,124
Flt_14710,ZOEV,ZFTY,2025/1/2 16:40,2025/1/2 20:40,320,AFT_10082,225
Flt_14711,XCDO,AJDW,2025/1/2 16:40,2025/1/2 19:35,320,AFT_10119,164
Flt_14712,XALQ,WGZL,2025/1/2 16:40,2025/1/2 18:40,320,AFT_10018,116
Flt_14713,WJBU,TJFR,2025/1/2 16:40,2025/1/2 18:55,320,AFT_10006,117
Flt_14714,DULL,EEJN,2025/1/2 16:40,2025/1/2 18:00,319,AFT_10109,76
Flt_14715,CFEV,XALQ,2025/1/2 16:40,2025/1/2 19:10,319,AFT_10096,153
Flt_14716,JTZV,KXUZ,2025/1/2 16:45,2025/1/2 19:05,321,AFT_10114,129
Flt_14717,MEEP,XALQ,2025/1/2 16:45,2025/1/2 18:55,321,AFT_10017,145
Flt_14718,MEEP,PNOJ,2025/1/2 16:45,2025/1/2 18:55,320,AFT_10126,135
Flt_14719,JTZV,WAQQ,2025/1/2 16:50,2025/1/2 19:15,321,AFT_10118,138
Flt_14720,GCFX,DIZB,2025/1/2 16:50,2025/1/2 19:00,320,AFT_10101,116
Flt_14721,PERX,DJQK,2025/1/2 16:50,2025/1/2 18:55,321,AFT_10027,124
Flt_14722,CGHU,LCYY,2025/1/2 16:50,2025/1/2 20:10,321,AFT_10038,179
Flt_14723,ZFTY,XALQ,2025/1/2 16:50,2025/1/2 19:50,320,AFT_10002,157
Flt_14724,UXIL,JTZV,2025/1/2 16:50,2025/1/2 18:35,319,AFT_10125,89
Flt_14725,JTZV,WGZL,2025/1/2 16:55,2025/1/2 19:05,320,AFT_10066,125
Flt_14726,JTZV,ZMZW,2025/1/2 16:55,2025/1/2 19:35,321,AFT_10047,146
Flt_14727,ZBRM,YELV,2025/1/2 16:55,2025/1/2 19:35,319,AFT_10079,141
Flt_14728,KXUZ,JTZV,2025/1/2 16:55,2025/1/2 20:00,320,AFT_10088,160
Flt_14729,XCDO,KHPY,2025/1/2 17:00,2025/1/2 19:50,320,AFT_10053,176
Flt_14730,JTZV,DJQK,2025/1/2 17:00,2025/1/2 19:40,320,AFT_10054,146
Flt_14731,PVTT,JTZV,2025/1/2 17:00,2025/1/2 21:30,321,AFT_10127,270
Flt_14732,SEWU,JTZV,2025/1/2 17:00,2025/1/2 21:00,320,AFT_10092,208
Flt_14733,XALQ,SSNS,2025/1/2 17:05,2025/1/2 18:55,320,AFT_10033,112
Flt_14734,JTZV,RXPU,2025/1/2 17:05,2025/1/2 19:30,320,AFT_10037,137
Flt_14735,KHPY,XALQ,2025/1/2 17:05,2025/1/2 19:20,321,AFT_10074,106
Flt_14736,MEEP,JTZV,2025/1/2 17:10,2025/1/2 19:30,320,AFT_10050,157
Flt_14737,MOXE,ZFTY,2025/1/2 17:15,2025/1/2 19:55,320,AFT_10077,150
Flt_14738,JTZV,KHPY,2025/1/2 17:15,2025/1/2 19:15,321,AFT_10149,112
Flt_14739,WDWO,XCDO,2025/1/2 17:15,2025/1/2 20:10,320,AFT_10115,177
Flt_14740,JTZV,XTHX,2025/1/2 17:20,2025/1/2 18:50,320,AFT_10067,78
Flt_14741,VNDG,OQIB,2025/1/2 17:20,2025/1/2 18:30,320,AFT_10148,67
Flt_14742,PADO,ZOEV,2025/1/2 17:25,2025/1/2 19:10,320,AFT_10008,105
Flt_14743,JTZV,ZFTY,2025/1/2 17:30,2025/1/2 20:15,321,AFT_10025,142
Flt_14744,IGVH,PERX,2025/1/2 17:30,2025/1/2 20:45,320,AFT_10045,198
Flt_14745,TJFR,IGVH,2025/1/2 17:30,2025/1/2 20:45,320,AFT_10122,192
Flt_14746,NUHU,JTZV,2025/1/2 17:35,2025/1/2 19:15,320,AFT_10058,95
Flt_14747,ZFTY,JTZV,2025/1/2 17:40,2025/1/2 21:00,321,AFT_10032,172
Flt_14748,PERX,JTZV,2025/1/2 17:45,2025/1/2 21:00,321,AFT_10124,169
Flt_14749,DIZB,CGHU,2025/1/2 17:45,2025/1/2 20:15,320,AFT_10103,127
Flt_14750,IRVV,UTFU,2025/1/2 17:50,2025/1/2 20:05,321,AFT_10137,123
Flt_14751,YELV,MEEP,2025/1/2 17:50,2025/1/2 20:30,320,AFT_10063,149
Flt_14752,JTZV,LBMY,2025/1/2 17:50,2025/1/2 19:45,320,AFT_10042,100
Flt_14753,UNUN,XALQ,2025/1/2 17:50,2025/1/2 21:55,321,AFT_10089,202
Flt_14754,QKWB,JTZV,2025/1/2 17:50,2025/1/2 21:05,321,AFT_10150,182
Flt_14755,GSWW,WJBU,2025/1/2 17:55,2025/1/2 20:10,320,AFT_10055,121
Flt_14756,DJQK,PNOJ,2025/1/2 17:55,2025/1/2 21:10,320,AFT_10026,182
Flt_14757,SSNS,SZVM,2025/1/2 17:55,2025/1/2 20:00,320,AFT_10073,120
Flt_14758,WGZL,XALQ,2025/1/2 18:00,2025/1/2 20:05,320,AFT_10102,133
Flt_14759,AWPD,JTZV,2025/1/2 18:00,2025/1/2 22:10,320,AFT_10117,219
Flt_14760,UNUN,JTZV,2025/1/2 18:00,2025/1/2 21:45,319,AFT_10056,191
Flt_14761,JTZV,TLRK,2025/1/2 18:05,2025/1/2 20:10,321,AFT_10141,98
Flt_14762,DIZB,ZOEV,2025/1/2 18:05,2025/1/2 21:40,321,AFT_10013,222
Flt_14763,JTZV,YELV,2025/1/2 18:05,2025/1/2 20:35,320,AFT_10143,140
Flt_14764,JXKD,DIZB,2025/1/2 18:05,2025/1/2 21:35,320,AFT_10011,202
Flt_14765,IGVH,LCYY,2025/1/2 18:05,2025/1/2 21:00,320,AFT_10106,169
Flt_14766,TKCE,JTZV,2025/1/2 18:05,2025/1/2 22:00,320,AFT_10111,194
Flt_14767,DIZB,WDWO,2025/1/2 18:10,2025/1/2 20:15,320,AFT_10022,110
Flt_14768,LBMY,CGHU,2025/1/2 18:10,2025/1/2 21:30,320,AFT_10009,190
Flt_14769,JTZV,KIJU,2025/1/2 18:15,2025/1/2 20:20,321,AFT_10048,115
Flt_14770,WGZL,CHCY,2025/1/2 18:15,2025/1/2 20:25,320,AFT_10031,120
Flt_14771,ZGGH,SGXO,2025/1/2 18:15,2025/1/2 21:00,319,AFT_10097,153
Flt_14772,WDWO,UNUN,2025/1/2 18:15,2025/1/2 21:55,320,AFT_10044,219
Flt_14773,TLRK,JTZV,2025/1/2 18:20,2025/1/2 20:00,319,AFT_10071,106
Flt_14774,GCFX,UNUN,2025/1/2 18:20,2025/1/2 21:50,320,AFT_10140,214
Flt_14775,QFKO,UNUN,2025/1/2 18:20,2025/1/2 21:05,319,AFT_10116,158
Flt_14777,JTZV,EJUF,2025/1/2 18:35,2025/1/2 23:20,321,AFT_10135,279
Flt_14778,ZBRM,ZFTY,2025/1/2 18:35,2025/1/2 21:10,320,AFT_10061,149
Flt_14779,XCDO,YELV,2025/1/2 18:35,2025/1/2 21:35,321,AFT_10068,209
Flt_14780,JTZV,SSNS,2025/1/2 18:35,2025/1/2 21:00,319,AFT_10142,126
Flt_14781,WDWO,LCYY,2025/1/2 18:35,2025/1/2 20:55,319,AFT_10049,132
Flt_14782,YNHL,JTZV,2025/1/2 18:40,2025/1/2 21:20,321,AFT_10105,158
Flt_14783,RXPU,JTZV,2025/1/2 18:40,2025/1/2 21:50,321,AFT_10107,178
Flt_14784,JTZV,WGZL,2025/1/2 18:45,2025/1/2 21:15,321,AFT_10029,126
Flt_14785,EEJN,DULL,2025/1/2 18:45,2025/1/2 20:30,319,AFT_10109,93
Flt_14786,LCYY,XALQ,2025/1/2 18:45,2025/1/2 22:00,321,AFT_10094,166
Flt_14787,SSNS,JTZV,2025/1/2 18:45,2025/1/2 21:45,320,AFT_10080,174
Flt_14788,YELV,JTZV,2025/1/2 18:55,2025/1/2 22:20,321,AFT_10035,196
Flt_14789,JTZV,LRNO,2025/1/2 19:00,2025/1/2 21:00,319,AFT_10059,100
Flt_14790,JTZV,IQOA,2025/1/2 19:00,2025/1/2 21:25,321,AFT_10095,130
Flt_14791,DIZB,JTZV,2025/1/2 19:00,2025/1/2 22:00,321,AFT_10021,159
Flt_14792,JTZV,UNUN,2025/1/2 19:00,2025/1/2 22:45,320,AFT_10064,233
Flt_14793,KHPY,IGVH,2025/1/2 19:05,2025/1/2 22:05,320,AFT_10040,168
Flt_14794,WDWO,CGHU,2025/1/2 19:05,2025/1/2 22:15,321,AFT_10070,186
Flt_14795,JTZV,MJTP,2025/1/2 19:10,2025/1/2 20:50,320,AFT_10090,95
Flt_14796,SVBC,ZOEV,2025/1/2 19:10,2025/1/2 21:00,321,AFT_10036,111
Flt_14797,ZNIR,JTZV,2025/1/2 19:10,2025/1/2 22:20,321,AFT_10085,178
Flt_14798,SSNS,CGHU,2025/1/2 19:10,2025/1/2 22:00,321,AFT_10007,154
Flt_14799,JTZV,YELV,2025/1/2 19:15,2025/1/2 21:50,321,AFT_10128,138
Flt_14800,GYYK,JTZV,2025/1/2 19:15,2025/1/2 22:50,321,AFT_10129,203
Flt_14801,OQIB,JTZV,2025/1/2 19:15,2025/1/2 22:35,320,AFT_10148,201
Flt_14802,XALQ,KXUZ,2025/1/2 19:20,2025/1/2 21:25,320,AFT_10083,106
Flt_14803,JTZV,KXUZ,2025/1/2 19:20,2025/1/2 21:40,321,AFT_10078,137
Flt_14804,JTZV,JXKD,2025/1/2 19:20,2025/1/2 21:10,319,AFT_10133,106
Flt_14805,ZMZW,XALQ,2025/1/2 19:20,2025/1/2 22:30,319,AFT_10046,174
Flt_14806,OJAV,JTZV,2025/1/2 19:20,2025/1/2 21:55,320,AFT_10112,145
Flt_14807,CGHU,JTZV,2025/1/2 19:20,2025/1/3 0:05,320,AFT_10072,266
Flt_14808,JTZV,ZFTY,2025/1/2 19:30,2025/1/2 22:15,321,AFT_10065,153
Flt_14809,JTZV,MEEP,2025/1/2 19:30,2025/1/2 21:45,319,AFT_10100,130
Flt_14810,CFEV,JTZV,2025/1/2 19:30,2025/1/2 21:25,319,AFT_10093,110
Flt_14811,XALQ,GSWW,2025/1/2 19:35,2025/1/2 21:15,320,AFT_10034,107
Flt_14812,VNDG,XALQ,2025/1/2 19:35,2025/1/2 22:50,320,AFT_10028,182
Flt_14813,CHCY,JTZV,2025/1/2 19:35,2025/1/2 22:40,321,AFT_10139,195
Flt_14814,XTHX,JTZV,2025/1/2 19:35,2025/1/2 21:20,320,AFT_10067,89
Flt_14815,VAYQ,JTZV,2025/1/2 19:40,2025/1/2 23:30,320,AFT_10062,205
Flt_14816,ZFTY,JTZV,2025/1/2 19:40,2025/1/2 22:40,321,AFT_10015,166
Flt_14817,DJQK,PERX,2025/1/2 19:45,2025/1/2 21:55,321,AFT_10027,126
Flt_14818,PNOJ,MEEP,2025/1/2 19:45,2025/1/2 21:45,320,AFT_10126,113
Flt_14819,DULL,LRNO,2025/1/2 19:45,2025/1/2 21:55,320,AFT_10104,129
Flt_14820,FCVG,JTZV,2025/1/2 19:45,2025/1/2 22:50,321,AFT_10121,169
Flt_14821,MKLY,JTZV,2025/1/2 19:45,2025/1/3 0:10,320,AFT_10012,242
Flt_14822,YELV,CGHU,2025/1/2 19:45,2025/1/2 23:05,320,AFT_10030,184
Flt_14823,JTZV,WOSF,2025/1/2 19:50,2025/1/2 21:35,319,AFT_10125,92
Flt_14824,WGZL,XALQ,2025/1/2 19:50,2025/1/2 22:15,320,AFT_10018,129
Flt_14825,MEEP,JTZV,2025/1/2 19:50,2025/1/2 22:25,321,AFT_10120,149
Flt_14826,ZKXC,CGHU,2025/1/2 19:50,2025/1/2 22:30,320,AFT_10081,147
Flt_14827,JTZV,DFQN,2025/1/2 19:55,2025/1/3 0:25,321,AFT_10019,241
Flt_14828,DFQN,JTZV,2025/1/2 19:55,2025/1/2 23:30,321,AFT_10113,230
Flt_14829,LCYY,JTZV,2025/1/2 19:55,2025/1/2 23:25,321,AFT_10005,199
Flt_14830,TJFR,CGHU,2025/1/2 19:55,2025/1/2 22:25,320,AFT_10006,133
Flt_14831,JTZV,CGHU,2025/1/2 19:55,2025/1/2 23:30,320,AFT_10123,225
Flt_14832,CGHU,ZFTY,2025/1/2 20:00,2025/1/2 22:10,321,AFT_10023,110
Flt_14833,XALQ,ZFTY,2025/1/2 20:00,2025/1/2 22:20,321,AFT_10017,148
Flt_14834,WAQQ,JTZV,2025/1/2 20:00,2025/1/2 22:55,321,AFT_10118,164
Flt_14835,KHPY,CGHU,2025/1/2 20:00,2025/1/2 22:55,320,AFT_10039,185
Flt_14836,LRNO,YELV,2025/1/2 20:05,2025/1/2 22:30,320,AFT_10086,134
Flt_14837,DIZB,GCFX,2025/1/2 20:05,2025/1/2 22:20,320,AFT_10101,130
Flt_14838,JTZV,ZOEV,2025/1/2 20:15,2025/1/2 22:35,321,AFT_10099,138
Flt_14839,CFEV,WDWO,2025/1/2 20:15,2025/1/2 22:50,319,AFT_10098,151
Flt_14840,CGHU,YELV,2025/1/2 20:15,2025/1/2 23:30,320,AFT_10069,210
Flt_14841,SSNS,XALQ,2025/1/2 20:15,2025/1/2 23:00,320,AFT_10033,143
Flt_14842,WGZL,JTZV,2025/1/2 20:15,2025/1/2 22:40,320,AFT_10066,135
Flt_14843,KHPY,JTZV,2025/1/2 20:15,2025/1/2 22:35,321,AFT_10149,135
Flt_14844,UTFU,CGHU,2025/1/2 20:15,2025/1/2 22:55,320,AFT_10108,159
Flt_14845,AJDW,IGVH,2025/1/2 20:20,2025/1/2 22:50,320,AFT_10119,149
Flt_14846,SSNS,IGVH,2025/1/2 20:20,2025/1/2 23:25,320,AFT_10041,203
Flt_14847,FCVG,XALQ,2025/1/2 20:20,2025/1/2 23:50,321,AFT_10043,185
Flt_14848,MOXE,YELV,2025/1/2 20:25,2025/1/2 22:50,320,AFT_10004,130
Flt_14849,XALQ,MEEP,2025/1/2 20:25,2025/1/2 22:20,321,AFT_10074,107
Flt_14850,KXUZ,JTZV,2025/1/2 20:25,2025/1/2 23:20,321,AFT_10114,145
Flt_14851,JTZV,ZFTY,2025/1/2 20:30,2025/1/2 23:15,320,AFT_10058,153
Flt_14852,IGVH,ZFTY,2025/1/2 20:30,2025/1/3 0:15,320,AFT_10020,224
Flt_14853,XALQ,YELV,2025/1/2 20:30,2025/1/2 22:30,319,AFT_10096,145
Flt_14854,ZFTY,UNUN,2025/1/2 20:30,2025/1/3 0:50,320,AFT_10138,237
Flt_14855,JTZV,CTIG,2025/1/2 20:35,2025/1/3 0:15,321,AFT_10136,213
Flt_14856,JTZV,MEEP,2025/1/2 20:35,2025/1/2 23:05,320,AFT_10050,126
Flt_14857,RXPU,JTZV,2025/1/2 20:35,2025/1/2 23:40,320,AFT_10037,187
Flt_14858,JTZV,QQGB,2025/1/2 20:40,2025/1/2 23:00,320,AFT_10010,124
Flt_14859,DJQK,JTZV,2025/1/2 20:40,2025/1/3 0:05,320,AFT_10054,185
Flt_14860,JTZV,IGVH,2025/1/2 20:50,2025/1/2 22:30,320,AFT_10131,77
Flt_14861,KHPY,JTZV,2025/1/2 20:50,2025/1/2 23:00,320,AFT_10053,132
Flt_14862,ZMZW,JTZV,2025/1/2 20:50,2025/1/3 0:10,321,AFT_10047,195
Flt_14863,LBMY,JTZV,2025/1/2 20:50,2025/1/2 22:55,320,AFT_10042,120
Flt_14864,XALQ,DQBQ,2025/1/2 20:55,2025/1/2 22:50,320,AFT_10002,104
Flt_14865,XALQ,XBQP,2025/1/2 20:55,2025/1/2 22:30,320,AFT_10130,95
Flt_14866,JTZV,LRNO,2025/1/2 21:00,2025/1/2 22:55,319,AFT_10071,95
Flt_14867,UTFU,ZOEV,2025/1/2 21:00,2025/1/3 0:35,321,AFT_10137,219
Flt_14868,SZVM,IGVH,2025/1/2 21:00,2025/1/2 22:50,320,AFT_10073,104
Flt_14869,JTZV,QFKO,2025/1/2 21:05,2025/1/2 22:40,320,AFT_10088,87
Flt_14870,XCDO,WDWO,2025/1/2 21:05,2025/1/3 0:50,320,AFT_10115,205
Flt_14871,KIJU,JTZV,2025/1/2 21:10,2025/1/2 23:40,321,AFT_10048,150
Flt_14872,CGHU,YELV,2025/1/2 21:15,2025/1/3 0:40,320,AFT_10103,205
Flt_14873,ZFTY,ZBRM,2025/1/2 21:15,2025/1/3 0:25,320,AFT_10077,179
Flt_14874,DULL,XALQ,2025/1/2 21:20,2025/1/2 23:20,319,AFT_10109,118
Flt_14875,JTZV,DIZB,2025/1/2 21:25,2025/1/2 23:40,319,AFT_10091,124
Flt_14876,TLRK,JTZV,2025/1/2 21:25,2025/1/2 23:25,321,AFT_10141,108
Flt_14877,CHCY,CGHU,2025/1/2 21:30,2025/1/3 0:50,320,AFT_10031,188
Flt_14878,MJTP,JTZV,2025/1/2 21:35,2025/1/2 23:30,320,AFT_10090,97
Flt_14879,WJBU,ZOEV,2025/1/2 21:45,2025/1/2 23:50,320,AFT_10055,117
Flt_14880,PERX,IGVH,2025/1/2 21:45,2025/1/3 1:25,320,AFT_10045,215
Flt_14881,SGXO,JTZV,2025/1/2 21:45,2025/1/2 22:55,319,AFT_10097,67
Flt_14882,LRNO,JTZV,2025/1/2 21:50,2025/1/2 23:40,319,AFT_10059,105
Flt_14883,ZFTY,ZOEV,2025/1/2 21:55,2025/1/3 1:55,320,AFT_10082,240
Flt_14884,MEEP,YELV,2025/1/2 21:55,2025/1/3 0:10,320,AFT_10063,99
Flt_14885,JXKD,JTZV,2025/1/2 21:55,2025/1/2 23:50,319,AFT_10133,103
Flt_14886,PNOJ,VEYC,2025/1/2 21:55,2025/1/2 22:55,320,AFT_10026,56
Flt_14887,LCYY,WDWO,2025/1/2 22:00,2025/1/3 0:35,319,AFT_10049,156
Flt_14888,LCYY,CGHU,2025/1/2 22:00,2025/1/3 0:55,321,AFT_10038,157
Flt_14889,GSWW,XALQ,2025/1/2 22:05,2025/1/2 23:55,320,AFT_10034,98
Flt_14890,LCYY,IGVH,2025/1/2 22:10,2025/1/3 1:55,320,AFT_10106,228
Flt_14891,SSNS,JTZV,2025/1/2 22:10,2025/1/3 0:55,319,AFT_10142,178
Flt_14892,ZFTY,XALQ,2025/1/2 22:15,2025/1/3 1:10,321,AFT_10025,157
Flt_14893,WGZL,JTZV,2025/1/2 22:15,2025/1/3 0:40,321,AFT_10029,143
Flt_14894,WOSF,JTZV,2025/1/2 22:20,2025/1/3 0:05,319,AFT_10125,93
Flt_14895,IQOA,JTZV,2025/1/2 22:25,2025/1/3 1:15,321,AFT_10095,150
Flt_14896,ZOEV,XALQ,2025/1/2 22:40,2025/1/3 1:05,321,AFT_10036,150
Flt_14897,KXUZ,XALQ,2025/1/2 22:40,2025/1/3 0:55,320,AFT_10083,130
Flt_14898,LRNO,FCRV,2025/1/2 22:45,2025/1/3 3:25,320,AFT_10104,269
Flt_14899,GCFX,IGVH,2025/1/2 23:05,2025/1/3 0:55,320,AFT_10101,101
Flt_14900,XALQ,ZOEV,2025/1/2 23:10,2025/1/3 1:30,321,AFT_10089,130
Flt_14901,XBQP,XALQ,2025/1/2 23:15,2025/1/3 1:00,320,AFT_10130,94
Flt_14902,ZFTY,CGHU,2025/1/2 23:20,2025/1/3 1:25,321,AFT_10023,107
Flt_14903,JTZV,IGVH,2025/1/2 23:25,2025/1/3 1:15,320,AFT_10080,84
Flt_14904,XALQ,DIZB,2025/1/2 23:25,2025/1/3 1:30,321,AFT_10003,128
Flt_14905,QFKO,JTZV,2025/1/2 23:25,2025/1/3 1:15,320,AFT_10088,90
Flt_14906,DQBQ,XALQ,2025/1/2 23:35,2025/1/3 1:30,320,AFT_10002,110
Flt_14907,IGVH,JTZV,2025/1/2 23:35,2025/1/3 0:55,320,AFT_10119,83
Flt_14908,LRNO,JTZV,2025/1/3 0:05,2025/1/3 2:05,321,AFT_10001,115
Flt_14909,EJUF,JTZV,2025/1/3 0:20,2025/1/3 5:00,321,AFT_10135,271
Flt_14910,LRNO,FCVG,2025/1/3 2:00,2025/1/3 4:05,321,AFT_10147,136
Flt_14911,FCVG,LRNO,2025/1/3 5:35,2025/1/3 7:30,321,AFT_10147,116
Flt_14913,FCRV,LRNO,2025/1/3 4:25,2025/1/3 8:50,320,AFT_10104,263
Flt_14914,ZFTY,ZOEV,2025/1/3 6:00,2025/1/3 9:35,321,AFT_10017,234
Flt_14915,XALQ,YEQV,2025/1/3 6:20,2025/1/3 8:20,321,AFT_10025,115
Flt_14916,JTZV,PERX,2025/1/3 6:25,2025/1/3 9:05,321,AFT_10120,166
Flt_14917,YELV,LRNO,2025/1/3 6:25,2025/1/3 9:20,320,AFT_10086,165
Flt_14918,JTZV,GSWW,2025/1/3 6:25,2025/1/3 7:50,320,AFT_10119,82
Flt_14919,YELV,WJBU,2025/1/3 6:25,2025/1/3 9:15,320,AFT_10103,153
Flt_14920,MEEP,JTZV,2025/1/3 6:25,2025/1/3 8:50,319,AFT_10100,143
Flt_14921,ZOEV,ZBRM,2025/1/3 6:25,2025/1/3 8:50,320,AFT_10082,137
Flt_14922,JTZV,ZFTY,2025/1/3 6:30,2025/1/3 9:10,321,AFT_10124,151
Flt_14923,ZOEV,TLRK,2025/1/3 6:30,2025/1/3 8:30,320,AFT_10055,120
Flt_14924,IGVH,WDWO,2025/1/3 6:30,2025/1/3 8:45,320,AFT_10041,114
Flt_14925,IGVH,XALQ,2025/1/3 6:35,2025/1/3 8:20,320,AFT_10101,91
Flt_14926,XALQ,PERX,2025/1/3 6:40,2025/1/3 9:20,319,AFT_10046,159
Flt_14927,JTZV,GPWJ,2025/1/3 6:40,2025/1/3 9:00,319,AFT_10056,124
Flt_14928,XALQ,DIZB,2025/1/3 6:45,2025/1/3 8:50,320,AFT_10002,133
Flt_14929,ZFTY,SZVM,2025/1/3 6:50,2025/1/3 9:30,320,AFT_10020,153
Flt_14930,XALQ,MEEP,2025/1/3 6:50,2025/1/3 9:05,320,AFT_10034,124
Flt_14931,JTZV,XCDO,2025/1/3 6:50,2025/1/3 10:30,321,AFT_10035,225
Flt_14932,XALQ,LRNO,2025/1/3 6:55,2025/1/3 8:45,320,AFT_10130,94
Flt_14933,IGVH,KXUZ,2025/1/3 6:55,2025/1/3 8:45,320,AFT_10045,106
Flt_14934,JTZV,ZKXC,2025/1/3 6:55,2025/1/3 9:10,320,AFT_10037,131
Flt_14935,WDWO,DIZB,2025/1/3 6:55,2025/1/3 8:45,320,AFT_10022,92
Flt_14936,CGHU,LCYY,2025/1/3 6:55,2025/1/3 9:50,320,AFT_10123,180
Flt_14937,UNUN,JTZV,2025/1/3 6:55,2025/1/3 10:35,320,AFT_10064,202
Flt_14938,KXUZ,JTZV,2025/1/3 6:55,2025/1/3 9:30,321,AFT_10078,141
Flt_14939,ZFTY,JTZV,2025/1/3 6:55,2025/1/3 10:00,321,AFT_10065,178
Flt_14940,VEYC,MEEP,2025/1/3 7:00,2025/1/3 9:15,320,AFT_10026,126
Flt_14941,PERX,WGZL,2025/1/3 7:00,2025/1/3 10:40,321,AFT_10027,237
Flt_14942,DIZB,JXKD,2025/1/3 7:00,2025/1/3 11:00,320,AFT_10011,213
Flt_14943,JTZV,YELV,2025/1/3 7:00,2025/1/3 9:35,321,AFT_10084,148
Flt_14944,CGHU,DIZB,2025/1/3 7:00,2025/1/3 9:35,320,AFT_10030,140
Flt_14945,CGHU,TJFR,2025/1/3 7:00,2025/1/3 9:45,320,AFT_10031,153
Flt_14946,XALQ,CGHU,2025/1/3 7:00,2025/1/3 10:40,321,AFT_10036,222
Flt_14947,JTZV,KXUZ,2025/1/3 7:05,2025/1/3 9:35,321,AFT_10107,133
Flt_14948,XALQ,QFKO,2025/1/3 7:05,2025/1/3 9:05,320,AFT_10033,124
Flt_14949,IGVH,ZMZW,2025/1/3 7:05,2025/1/3 9:35,320,AFT_10040,130
Flt_14950,ZOEV,DIZB,2025/1/3 7:05,2025/1/3 10:30,321,AFT_10099,192
Flt_14951,XALQ,KXUZ,2025/1/3 7:10,2025/1/3 9:15,320,AFT_10028,116
Flt_14952,CGHU,LBMY,2025/1/3 7:10,2025/1/3 10:50,321,AFT_10023,197
Flt_14953,CGHU,ZOEV,2025/1/3 7:10,2025/1/3 12:45,320,AFT_10009,321
Flt_14954,CGHU,WDWO,2025/1/3 7:10,2025/1/3 11:05,321,AFT_10070,209
Flt_14955,JTZV,IGVH,2025/1/3 7:10,2025/1/3 8:55,320,AFT_10014,77
Flt_14956,XALQ,YELV,2025/1/3 7:10,2025/1/3 9:15,321,AFT_10094,126
Flt_14957,MEEP,XALQ,2025/1/3 7:10,2025/1/3 9:10,321,AFT_10074,132
Flt_14958,UNUN,PNOJ,2025/1/3 7:10,2025/1/3 10:35,320,AFT_10044,201
Flt_14959,IGVH,KHPY,2025/1/3 7:15,2025/1/3 9:55,320,AFT_10131,157
Flt_14960,XALQ,LCYY,2025/1/3 7:15,2025/1/3 9:30,320,AFT_10018,147
Flt_14961,JTZV,IRVV,2025/1/3 7:15,2025/1/3 10:25,321,AFT_10005,227
Flt_14962,JTZV,TLRK,2025/1/3 7:20,2025/1/3 9:25,320,AFT_10012,109
Flt_14963,WDWO,GPWJ,2025/1/3 7:20,2025/1/3 10:20,319,AFT_10098,180
Flt_14964,ZOEV,PNOJ,2025/1/3 7:25,2025/1/3 9:50,320,AFT_10008,149
Flt_14965,JTZV,NYKQ,2025/1/3 7:25,2025/1/3 9:40,320,AFT_10042,120
Flt_14966,CGHU,KHPY,2025/1/3 7:25,2025/1/3 10:40,320,AFT_10039,184
Flt_14967,JTZV,EZNJ,2025/1/3 7:25,2025/1/3 9:15,321,AFT_10150,102
Flt_14968,JTZV,BKVZ,2025/1/3 7:25,2025/1/3 9:05,320,AFT_10090,80
Flt_14969,IGVH,TJFR,2025/1/3 7:25,2025/1/3 10:10,320,AFT_10122,158
Flt_14970,CGHU,JTZV,2025/1/3 7:25,2025/1/3 11:55,321,AFT_10007,253
Flt_14971,UNUN,JTZV,2025/1/3 7:25,2025/1/3 11:20,320,AFT_10138,215
Flt_14972,JTZV,ZFTY,2025/1/3 7:30,2025/1/3 10:15,321,AFT_10021,145
Flt_14973,JTZV,CFEV,2025/1/3 7:30,2025/1/3 10:05,319,AFT_10151,157
Flt_14974,DIZB,JTZV,2025/1/3 7:35,2025/1/3 10:15,321,AFT_10003,151
Flt_14975,ZFTY,TIDB,2025/1/3 7:40,2025/1/3 9:50,320,AFT_10058,112
Flt_14976,JTZV,JXKD,2025/1/3 7:40,2025/1/3 9:40,320,AFT_10112,103
Flt_14977,JTZV,KMEK,2025/1/3 7:40,2025/1/3 8:50,319,AFT_10059,43
Flt_14978,YELV,MOXE,2025/1/3 7:40,2025/1/3 10:40,320,AFT_10069,189
Flt_14979,YELV,JTZV,2025/1/3 7:40,2025/1/3 10:55,321,AFT_10128,205
