id,crewId,airport,startTime,endTime,isDuty
Grd_1019_10000,Crew_10338,JTZV,2025/1/2 8:00,2025/1/2 18:00,1
Grd_1019_10001,Crew_10338,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_23_10000,Crew_10340,XALQ,2025/1/1 0:00,2025/1/1 23:59,0
Grd_23_10001,Crew_10340,XALQ,2025/1/2 0:00,2025/1/2 23:59,0
Grd_23_10002,Crew_10340,XALQ,2025/1/3 0:00,2025/1/3 23:59,0
Grd_23_10003,Crew_10340,XALQ,2025/1/4 0:00,2025/1/4 23:59,0
Grd_23_10004,Crew_10340,XALQ,2025/1/5 0:00,2025/1/5 23:59,0
Grd_23_10005,Crew_10340,XALQ,2025/1/6 0:00,2025/1/6 23:59,0
Grd_23_10006,Crew_10340,XALQ,2025/1/7 8:00,2025/1/7 18:00,1
Grd_1568_10000,Crew_10345,XALQ,2025/1/2 8:00,2025/1/2 18:00,1
Grd_1568_10001,Crew_10345,XALQ,2025/1/3 8:00,2025/1/3 18:00,1
Grd_3103_10000,Crew_10349,IGVH,2025/1/3 0:00,2025/1/3 23:59,0
Grd_3103_10001,Crew_10349,IGVH,2025/1/4 8:00,2025/1/4 18:00,1
Grd_3103_10002,Crew_10349,IGVH,2025/1/5 8:00,2025/1/5 18:00,1
Grd_3103_10003,Crew_10349,IGVH,2025/1/6 8:00,2025/1/6 18:00,1
Grd_3103_10004,Crew_10349,IGVH,2025/1/7 8:00,2025/1/7 18:00,1
Grd_1597_10000,Crew_10352,XALQ,2025/1/7 8:00,2025/1/7 18:00,1
Grd_2049_10000,Crew_10354,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_2049_10001,Crew_10354,JTZV,2025/1/7 0:00,2025/1/7 23:59,0
Grd_4092_10000,Crew_10356,JTZV,2025/1/1 0:00,2025/1/1 23:59,0
Grd_4092_10001,Crew_10356,JTZV,2025/1/2 0:00,2025/1/2 23:59,0
Grd_4092_10002,Crew_10356,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_4092_10003,Crew_10356,JTZV,2025/1/4 0:00,2025/1/4 23:59,0
Grd_4092_10004,Crew_10356,JTZV,2025/1/5 0:00,2025/1/5 23:59,0
Grd_4092_10005,Crew_10356,JTZV,2025/1/6 0:00,2025/1/6 23:59,0
Grd_4092_10006,Crew_10356,JTZV,2025/1/7 8:00,2025/1/7 18:00,1
Grd_4098_10000,Crew_10358,JTZV,2025/1/1 0:00,2025/1/1 23:59,0
Grd_4098_10001,Crew_10358,JTZV,2025/1/7 0:00,2025/1/7 23:59,0
Grd_4094_10000,Crew_10359,JTZV,2025/1/1 8:00,2025/1/1 18:00,1
Grd_4094_10001,Crew_10359,JTZV,2025/1/4 8:00,2025/1/4 18:00,1
Grd_4094_10002,Crew_10359,JTZV,2025/1/5 8:00,2025/1/5 18:00,1
Grd_4094_10003,Crew_10359,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_4094_10004,Crew_10359,JTZV,2025/1/7 8:00,2025/1/7 18:00,1
Grd_4135_10000,Crew_10360,JTZV,2025/1/1 0:00,2025/1/1 23:59,0
Grd_4135_10001,Crew_10360,JTZV,2025/1/2 0:00,2025/1/2 23:59,0
Grd_4135_10002,Crew_10360,JTZV,2025/1/3 0:00,2025/1/3 23:59,0
Grd_4135_10003,Crew_10360,JTZV,2025/1/4 0:00,2025/1/4 23:59,0
Grd_1094_10000,Crew_10364,JTZV,2025/1/1 8:00,2025/1/1 18:00,1
Grd_1094_10001,Crew_10364,JTZV,2025/1/2 8:00,2025/1/2 18:00,1
Grd_1094_10002,Crew_10364,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_1094_10003,Crew_10364,JTZV,2025/1/4 8:00,2025/1/4 18:00,1
Grd_1094_10004,Crew_10364,JTZV,2025/1/5 8:00,2025/1/5 18:00,1
Grd_1094_10005,Crew_10364,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1094_10006,Crew_10364,JTZV,2025/1/7 8:00,2025/1/7 18:00,1
Grd_4086_10000,Crew_10368,YELV,2025/1/1 8:00,2025/1/1 18:00,1
Grd_4086_10001,Crew_10368,YELV,2025/1/2 8:00,2025/1/2 18:00,1
Grd_4086_10002,Crew_10368,YELV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_4086_10003,Crew_10368,YELV,2025/1/5 8:00,2025/1/5 18:00,1
Grd_4086_10004,Crew_10368,YELV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_4086_10005,Crew_10368,YELV,2025/1/7 8:00,2025/1/7 18:00,1
Grd_2577_10000,Crew_10373,JTZV,2025/1/2 8:00,2025/1/2 18:00,1
Grd_2577_10001,Crew_10373,JTZV,2025/1/3 0:00,2025/1/3 23:59,0
Grd_2577_10002,Crew_10373,JTZV,2025/1/5 0:00,2025/1/5 23:59,0
Grd_2577_10003,Crew_10373,JTZV,2025/1/6 0:00,2025/1/6 23:59,0
Grd_2577_10004,Crew_10373,JTZV,2025/1/7 0:00,2025/1/7 23:59,0
Grd_1015_10000,Crew_10375,JTZV,2025/1/2 8:00,2025/1/2 18:00,1
Grd_1015_10001,Crew_10375,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_1015_10002,Crew_10375,JTZV,2025/1/4 8:00,2025/1/4 18:00,1
Grd_1015_10003,Crew_10375,JTZV,2025/1/5 8:00,2025/1/5 18:00,1
Grd_1015_10004,Crew_10375,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_4085_10000,Crew_10376,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_4085_10001,Crew_10376,JTZV,2025/1/4 8:00,2025/1/4 18:00,1
Grd_4085_10002,Crew_10376,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1080_10000,Crew_10378,JTZV,2025/1/3 0:00,2025/1/3 23:59,0
Grd_1080_10001,Crew_10378,JTZV,2025/1/4 0:00,2025/1/4 23:59,0
Grd_1080_10002,Crew_10378,JTZV,2025/1/5 0:00,2025/1/5 23:59,0
Grd_1581_10000,Crew_10383,JTZV,2025/1/3 0:00,2025/1/3 23:59,0
Grd_3029_10000,Crew_10384,XALQ,2025/1/6 8:00,2025/1/6 18:00,1
Grd_2017_10000,Crew_10385,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_2017_10001,Crew_10385,JTZV,2025/1/4 8:00,2025/1/4 18:00,1
Grd_2017_10002,Crew_10385,JTZV,2025/1/5 8:00,2025/1/5 18:00,1
Grd_2324_10000,Crew_10386,JTZV,2025/1/1 0:00,2025/1/1 23:59,0
Grd_2324_10001,Crew_10386,JTZV,2025/1/2 0:00,2025/1/2 23:59,0
Grd_2324_10002,Crew_10386,JTZV,2025/1/3 0:00,2025/1/3 23:59,0
Grd_2324_10003,Crew_10386,JTZV,2025/1/4 0:00,2025/1/4 23:59,0
Grd_2324_10004,Crew_10386,JTZV,2025/1/5 0:00,2025/1/5 23:59,0
Grd_2324_10005,Crew_10386,JTZV,2025/1/6 0:00,2025/1/6 23:59,0
Grd_2347_10000,Crew_10387,XALQ,2025/1/2 8:00,2025/1/2 18:00,1
Grd_3093_10000,Crew_10388,JTZV,2025/1/5 8:00,2025/1/5 18:00,1
Grd_1056_10000,Crew_10391,JTZV,2025/1/7 8:00,2025/1/7 18:00,1
Grd_1070_10000,Crew_10393,XALQ,2025/1/6 8:00,2025/1/6 18:00,1
Grd_3048_10000,Crew_10396,JTZV,2025/1/2 0:00,2025/1/2 23:59,0
Grd_1560_10000,Crew_10401,IGVH,2025/1/7 8:00,2025/1/7 18:00,1
Grd_2256_10000,Crew_10402,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_2256_10001,Crew_10402,JTZV,2025/1/7 8:00,2025/1/7 18:00,1
Grd_1265_10000,Crew_10403,JTZV,2025/1/1 8:00,2025/1/1 18:00,1
Grd_1265_10001,Crew_10403,JTZV,2025/1/2 8:00,2025/1/2 18:00,1
Grd_1266_10000,Crew_10404,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_1266_10001,Crew_10404,JTZV,2025/1/4 8:00,2025/1/4 18:00,1
Grd_1266_10002,Crew_10404,JTZV,2025/1/5 8:00,2025/1/5 18:00,1
Grd_3092_10000,Crew_10405,JTZV,2025/1/2 8:00,2025/1/2 18:00,1
Grd_3092_10001,Crew_10405,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_3092_10002,Crew_10405,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1088_10000,Crew_10406,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1088_10001,Crew_10406,JTZV,2025/1/7 8:00,2025/1/7 18:00,1
Grd_2716_10000,Crew_10409,JTZV,2025/1/3 0:00,2025/1/3 23:59,0
Grd_3034_10000,Crew_10410,JTZV,2025/1/1 0:00,2025/1/1 23:59,0
Grd_3034_10001,Crew_10410,JTZV,2025/1/2 0:00,2025/1/2 23:59,0
Grd_3034_10002,Crew_10410,JTZV,2025/1/5 0:00,2025/1/5 23:59,0
Grd_3034_10003,Crew_10410,JTZV,2025/1/6 0:00,2025/1/6 23:59,0
Grd_3034_10004,Crew_10410,JTZV,2025/1/7 0:00,2025/1/7 23:59,0
Grd_1564_10000,Crew_10417,XALQ,2025/1/7 8:00,2025/1/7 18:00,1
Grd_1068_10000,Crew_10418,XALQ,2025/1/1 8:00,2025/1/1 18:00,1
Grd_1566_10000,Crew_10419,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1566_10001,Crew_10419,JTZV,2025/1/7 8:00,2025/1/7 18:00,1
Grd_1860_10000,Crew_10421,JTZV,2025/1/1 8:00,2025/1/1 18:00,1
Grd_1860_10001,Crew_10421,JTZV,2025/1/2 8:00,2025/1/2 18:00,1
Grd_1860_10002,Crew_10421,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_1860_10003,Crew_10421,JTZV,2025/1/4 8:00,2025/1/4 18:00,1
Grd_1860_10004,Crew_10421,JTZV,2025/1/5 8:00,2025/1/5 18:00,1
Grd_1860_10005,Crew_10421,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1860_10006,Crew_10421,JTZV,2025/1/7 8:00,2025/1/7 18:00,1
Grd_1585_10000,Crew_10422,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_1585_10001,Crew_10422,JTZV,2025/1/7 8:00,2025/1/7 18:00,1
Grd_2228_10000,Crew_10424,JTZV,2025/1/4 8:00,2025/1/4 18:00,1
Grd_2228_10001,Crew_10424,JTZV,2025/1/5 8:00,2025/1/5 18:00,1
Grd_2228_10002,Crew_10424,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_2345_10000,Crew_10427,XALQ,2025/1/7 8:00,2025/1/7 18:00,1
Grd_1303_10000,Crew_10430,JTZV,2025/1/3 0:00,2025/1/3 23:59,0
Grd_1303_10001,Crew_10430,JTZV,2025/1/5 0:00,2025/1/5 23:59,0
Grd_1303_10002,Crew_10430,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1053_10000,Crew_10433,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1263_10000,Crew_10435,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_1263_10001,Crew_10435,JTZV,2025/1/4 8:00,2025/1/4 18:00,1
Grd_1263_10002,Crew_10435,JTZV,2025/1/5 8:00,2025/1/5 18:00,1
Grd_1059_10000,Crew_10436,XALQ,2025/1/4 0:00,2025/1/4 23:59,0
Grd_2602_10000,Crew_10439,XALQ,2025/1/1 0:00,2025/1/1 23:59,0
Grd_2602_10001,Crew_10439,XALQ,2025/1/2 0:00,2025/1/2 23:59,0
Grd_2602_10002,Crew_10439,XALQ,2025/1/3 0:00,2025/1/3 23:59,0
Grd_2602_10003,Crew_10439,XALQ,2025/1/4 0:00,2025/1/4 23:59,0
Grd_2602_10004,Crew_10439,XALQ,2025/1/5 0:00,2025/1/5 23:59,0
Grd_2602_10005,Crew_10439,XALQ,2025/1/6 0:00,2025/1/6 23:59,0
Grd_2602_10006,Crew_10439,XALQ,2025/1/7 8:00,2025/1/7 18:00,1
Grd_30_10000,Crew_10446,JTZV,2025/1/1 8:00,2025/1/1 18:00,1
Grd_30_10001,Crew_10446,JTZV,2025/1/2 8:00,2025/1/2 18:00,1
Grd_30_10002,Crew_10446,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_30_10003,Crew_10446,JTZV,2025/1/4 8:00,2025/1/4 18:00,1
Grd_30_10004,Crew_10446,JTZV,2025/1/5 8:00,2025/1/5 18:00,1
Grd_30_10005,Crew_10446,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_30_10006,Crew_10446,JTZV,2025/1/7 8:00,2025/1/7 18:00,1
Grd_1548_10000,Crew_10447,JTZV,2025/1/2 8:00,2025/1/2 18:00,1
Grd_1548_10001,Crew_10447,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_1548_10002,Crew_10447,JTZV,2025/1/4 8:00,2025/1/4 18:00,1
Grd_2306_10000,Crew_10449,XALQ,2025/1/7 8:00,2025/1/7 18:00,1
Grd_1918_10000,Crew_10452,JTZV,2025/1/1 8:00,2025/1/1 18:00,1
Grd_1865_10000,Crew_10453,JTZV,2025/1/4 0:00,2025/1/4 23:59,0
Grd_1699_10000,Crew_10454,JTZV,2025/1/1 0:00,2025/1/1 23:59,0
Grd_1699_10001,Crew_10454,JTZV,2025/1/2 0:00,2025/1/2 23:59,0
Grd_1699_10002,Crew_10454,JTZV,2025/1/3 0:00,2025/1/3 23:59,0
Grd_1699_10003,Crew_10454,JTZV,2025/1/4 0:00,2025/1/4 23:59,0
Grd_1699_10004,Crew_10454,JTZV,2025/1/7 8:00,2025/1/7 18:00,1
Grd_2296_10000,Crew_10456,IGVH,2025/1/4 8:00,2025/1/4 18:00,1
Grd_2296_10001,Crew_10456,IGVH,2025/1/5 8:00,2025/1/5 18:00,1
Grd_2296_10002,Crew_10456,IGVH,2025/1/6 8:00,2025/1/6 18:00,1
Grd_2296_10003,Crew_10456,IGVH,2025/1/7 8:00,2025/1/7 18:00,1
Grd_1931_10000,Crew_10459,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_1931_10001,Crew_10459,JTZV,2025/1/7 8:00,2025/1/7 18:00,1
Grd_1936_10000,Crew_10460,XALQ,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1972_10000,Crew_10462,JTZV,2025/1/3 0:00,2025/1/3 23:59,0
Grd_2530_10000,Crew_10467,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_2530_10001,Crew_10467,JTZV,2025/1/4 8:00,2025/1/4 18:00,1
Grd_2530_10002,Crew_10467,JTZV,2025/1/5 8:00,2025/1/5 18:00,1
Grd_3116_10000,Crew_10470,JTZV,2025/1/3 0:00,2025/1/3 23:59,0
Grd_3116_10001,Crew_10470,JTZV,2025/1/5 8:00,2025/1/5 18:00,1
Grd_3116_10002,Crew_10470,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_3116_10003,Crew_10470,JTZV,2025/1/7 8:00,2025/1/7 18:00,1
Grd_1917_10000,Crew_10472,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1917_10001,Crew_10472,JTZV,2025/1/7 0:00,2025/1/7 23:59,0
Grd_1213_10000,Crew_10475,JTZV,2025/1/3 0:00,2025/1/3 23:59,0
Grd_1213_10001,Crew_10475,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1614_10000,Crew_10476,JTZV,2025/1/2 0:00,2025/1/2 23:59,0
Grd_1264_10000,Crew_10478,JTZV,2025/1/7 8:00,2025/1/7 18:00,1
Grd_1065_10000,Crew_10479,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_1065_10001,Crew_10479,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1250_10000,Crew_10480,ZFTY,2025/1/6 0:00,2025/1/6 23:59,0
Grd_2319_10000,Crew_10481,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_10411_10000,Crew_10482,JTZV,2025/1/1 0:00,2025/1/1 23:59,0
Grd_10411_10001,Crew_10482,JTZV,2025/1/2 0:00,2025/1/2 23:59,0
Grd_10252_10000,Crew_10484,JTZV,2025/1/1 0:00,2025/1/1 23:59,0
Grd_10252_10001,Crew_10484,JTZV,2025/1/3 0:00,2025/1/3 23:59,0
Grd_10252_10002,Crew_10484,JTZV,2025/1/4 0:00,2025/1/4 23:59,0
Grd_10393_10000,Crew_10485,JTZV,2025/1/1 0:00,2025/1/1 23:59,0
Grd_10393_10001,Crew_10485,JTZV,2025/1/2 0:00,2025/1/2 23:59,0
Grd_10393_10002,Crew_10485,JTZV,2025/1/3 0:00,2025/1/3 23:59,0
Grd_10393_10003,Crew_10485,JTZV,2025/1/4 0:00,2025/1/4 23:59,0
Grd_10393_10004,Crew_10485,JTZV,2025/1/5 0:00,2025/1/5 23:59,0
Grd_1071_10000,Crew_10486,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_1071_10001,Crew_10486,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1807_10000,Crew_10487,XALQ,2025/1/7 8:00,2025/1/7 18:00,1
Grd_1546_10000,Crew_10491,XALQ,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1567_10000,Crew_10496,JTZV,2025/1/1 8:00,2025/1/1 18:00,1
Grd_1567_10001,Crew_10496,JTZV,2025/1/2 8:00,2025/1/2 18:00,1
Grd_1567_10002,Crew_10496,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_1567_10003,Crew_10496,JTZV,2025/1/4 8:00,2025/1/4 18:00,1
Grd_1567_10004,Crew_10496,JTZV,2025/1/5 8:00,2025/1/5 18:00,1
Grd_1567_10005,Crew_10496,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1567_10006,Crew_10496,JTZV,2025/1/7 8:00,2025/1/7 18:00,1
Grd_2649_10000,Crew_10499,JTZV,2025/1/3 0:00,2025/1/3 23:59,0
Grd_2649_10001,Crew_10499,JTZV,2025/1/6 0:00,2025/1/6 23:59,0
Grd_1521_10000,Crew_10504,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1521_10001,Crew_10504,JTZV,2025/1/7 8:00,2025/1/7 18:00,1
Grd_1271_10000,Crew_10505,JTZV,2025/1/3 0:00,2025/1/3 23:59,0
Grd_1271_10001,Crew_10505,JTZV,2025/1/5 8:00,2025/1/5 18:00,1
Grd_1271_10002,Crew_10505,JTZV,2025/1/6 0:00,2025/1/6 23:59,0
Grd_1271_10003,Crew_10505,JTZV,2025/1/7 0:00,2025/1/7 23:59,0
Grd_34_10000,Crew_10506,JTZV,2025/1/1 8:00,2025/1/1 18:00,1
Grd_34_10001,Crew_10506,JTZV,2025/1/2 8:00,2025/1/2 18:00,1
Grd_34_10002,Crew_10506,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_34_10003,Crew_10506,JTZV,2025/1/4 8:00,2025/1/4 18:00,1
Grd_34_10004,Crew_10506,JTZV,2025/1/5 8:00,2025/1/5 18:00,1
Grd_34_10005,Crew_10506,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_34_10006,Crew_10506,JTZV,2025/1/7 8:00,2025/1/7 18:00,1
Grd_10213_10000,Crew_10507,JTZV,2025/1/1 0:00,2025/1/1 23:59,0
Grd_10213_10001,Crew_10507,JTZV,2025/1/2 0:00,2025/1/2 23:59,0
Grd_10213_10002,Crew_10507,JTZV,2025/1/3 0:00,2025/1/3 23:59,0
Grd_10213_10003,Crew_10507,JTZV,2025/1/4 0:00,2025/1/4 23:59,0
Grd_10213_10004,Crew_10507,JTZV,2025/1/5 0:00,2025/1/5 23:59,0
Grd_10213_10005,Crew_10507,JTZV,2025/1/6 0:00,2025/1/6 23:59,0
Grd_1526_10000,Crew_10509,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_1526_10001,Crew_10509,JTZV,2025/1/4 0:00,2025/1/4 23:59,0
Grd_1526_10002,Crew_10509,JTZV,2025/1/7 8:00,2025/1/7 18:00,1
Grd_2321_10000,Crew_10510,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1588_10000,Crew_10512,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1549_10000,Crew_10518,XALQ,2025/1/2 8:00,2025/1/2 18:00,1
Grd_2276_10000,Crew_10519,IGVH,2025/1/7 8:00,2025/1/7 18:00,1
Grd_1543_10000,Crew_10520,XALQ,2025/1/7 8:00,2025/1/7 18:00,1
Grd_1274_10000,Crew_10523,JTZV,2025/1/1 8:00,2025/1/1 18:00,1
Grd_1274_10001,Crew_10523,JTZV,2025/1/2 8:00,2025/1/2 18:00,1
Grd_1275_10000,Crew_10524,JTZV,2025/1/1 8:00,2025/1/1 18:00,1
Grd_1275_10001,Crew_10524,JTZV,2025/1/2 8:00,2025/1/2 18:00,1
Grd_1275_10002,Crew_10524,JTZV,2025/1/7 0:00,2025/1/7 23:59,0
Grd_1223_10000,Crew_10525,JTZV,2025/1/1 0:00,2025/1/1 23:59,0
Grd_1537_10000,Crew_10526,JTZV,2025/1/4 8:00,2025/1/4 18:00,1
Grd_1537_10001,Crew_10526,JTZV,2025/1/5 8:00,2025/1/5 18:00,1
Grd_1537_10002,Crew_10526,JTZV,2025/1/7 0:00,2025/1/7 23:59,0
Grd_1268_10000,Crew_10528,XALQ,2025/1/1 8:00,2025/1/1 18:00,1
Grd_1268_10001,Crew_10528,XALQ,2025/1/2 8:00,2025/1/2 18:00,1
Grd_1268_10002,Crew_10528,XALQ,2025/1/3 8:00,2025/1/3 18:00,1
Grd_1268_10003,Crew_10528,XALQ,2025/1/4 8:00,2025/1/4 18:00,1
Grd_1268_10004,Crew_10528,XALQ,2025/1/5 8:00,2025/1/5 18:00,1
Grd_1268_10005,Crew_10528,XALQ,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1268_10006,Crew_10528,XALQ,2025/1/7 8:00,2025/1/7 18:00,1
Grd_1480_10000,Crew_10529,JTZV,2025/1/7 8:00,2025/1/7 18:00,1
Grd_1539_10000,Crew_10530,XALQ,2025/1/2 8:00,2025/1/2 18:00,1
Grd_1518_10000,Crew_10534,XALQ,2025/1/3 8:00,2025/1/3 18:00,1
Grd_3134_10000,Crew_10539,IGVH,2025/1/4 8:00,2025/1/4 18:00,1
Grd_3134_10001,Crew_10539,IGVH,2025/1/5 8:00,2025/1/5 18:00,1
Grd_3134_10002,Crew_10539,IGVH,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1885_10000,Crew_10541,XALQ,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1520_10000,Crew_10545,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_4128_10000,Crew_10549,XALQ,2025/1/7 8:00,2025/1/7 18:00,1
Grd_1504_10000,Crew_10550,IGVH,2025/1/1 8:00,2025/1/1 18:00,1
Grd_1504_10001,Crew_10550,IGVH,2025/1/6 8:00,2025/1/6 18:00,1
Grd_37_10000,Crew_10551,JTZV,2025/1/1 0:00,2025/1/1 23:59,0
Grd_37_10001,Crew_10551,JTZV,2025/1/2 0:00,2025/1/2 23:59,0
Grd_37_10002,Crew_10551,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_37_10003,Crew_10551,JTZV,2025/1/4 0:00,2025/1/4 23:59,0
Grd_37_10004,Crew_10551,JTZV,2025/1/5 0:00,2025/1/5 23:59,0
Grd_37_10005,Crew_10551,JTZV,2025/1/6 0:00,2025/1/6 23:59,0
Grd_37_10006,Crew_10551,JTZV,2025/1/7 0:00,2025/1/7 23:59,0
Grd_1886_10000,Crew_10553,WDWO,2025/1/7 8:00,2025/1/7 18:00,1
Grd_4129_10000,Crew_10555,XALQ,2025/1/3 8:00,2025/1/3 18:00,1
Grd_1901_10000,Crew_10557,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_2171_10000,Crew_10562,JTZV,2025/1/2 8:00,2025/1/2 18:00,1
Grd_3111_10000,Crew_10567,XALQ,2025/1/2 8:00,2025/1/2 18:00,1
Grd_3111_10001,Crew_10567,XALQ,2025/1/3 8:00,2025/1/3 18:00,1
Grd_3111_10002,Crew_10567,XALQ,2025/1/4 8:00,2025/1/4 18:00,1
Grd_3111_10003,Crew_10567,XALQ,2025/1/5 8:00,2025/1/5 18:00,1
Grd_3111_10004,Crew_10567,XALQ,2025/1/6 8:00,2025/1/6 18:00,1
Grd_3111_10005,Crew_10567,XALQ,2025/1/7 8:00,2025/1/7 18:00,1
Grd_1533_10000,Crew_10568,JTZV,2025/1/3 0:00,2025/1/3 23:59,0
Grd_10295_10000,Crew_10579,JTZV,2025/1/1 0:00,2025/1/1 23:59,0
Grd_1462_10000,Crew_10582,XALQ,2025/1/1 8:00,2025/1/1 18:00,1
Grd_1462_10001,Crew_10582,XALQ,2025/1/2 8:00,2025/1/2 18:00,1
Grd_1462_10002,Crew_10582,XALQ,2025/1/3 8:00,2025/1/3 18:00,1
Grd_1689_10000,Crew_10583,JTZV,2025/1/1 8:00,2025/1/1 18:00,1
Grd_1432_10000,Crew_10587,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1876_10000,Crew_10589,IGVH,2025/1/1 8:00,2025/1/1 18:00,1
Grd_1876_10001,Crew_10589,IGVH,2025/1/2 8:00,2025/1/2 18:00,1
Grd_1876_10002,Crew_10589,IGVH,2025/1/3 8:00,2025/1/3 18:00,1
Grd_1258_10000,Crew_10592,JTZV,2025/1/2 8:00,2025/1/2 18:00,1
Grd_1258_10001,Crew_10592,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_1258_10002,Crew_10592,JTZV,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1498_10000,Crew_10593,IGVH,2025/1/1 8:00,2025/1/1 18:00,1
Grd_1498_10001,Crew_10593,IGVH,2025/1/2 8:00,2025/1/2 18:00,1
Grd_1498_10002,Crew_10593,IGVH,2025/1/3 8:00,2025/1/3 18:00,1
Grd_1498_10003,Crew_10593,IGVH,2025/1/4 8:00,2025/1/4 18:00,1
Grd_1498_10004,Crew_10593,IGVH,2025/1/5 8:00,2025/1/5 18:00,1
Grd_1498_10005,Crew_10593,IGVH,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1498_10006,Crew_10593,IGVH,2025/1/7 8:00,2025/1/7 18:00,1
Grd_1063_10000,Crew_10594,JTZV,2025/1/1 0:00,2025/1/1 23:59,0
Grd_1063_10001,Crew_10594,JTZV,2025/1/2 8:00,2025/1/2 18:00,1
Grd_1063_10002,Crew_10594,JTZV,2025/1/5 0:00,2025/1/5 23:59,0
Grd_1063_10003,Crew_10594,JTZV,2025/1/6 0:00,2025/1/6 23:59,0
Grd_1856_10000,Crew_10596,XALQ,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1866_10000,Crew_10597,JTZV,2025/1/1 0:00,2025/1/1 23:59,0
Grd_1866_10001,Crew_10597,JTZV,2025/1/2 0:00,2025/1/2 23:59,0
Grd_1866_10002,Crew_10597,JTZV,2025/1/3 8:00,2025/1/3 18:00,1
Grd_1866_10003,Crew_10597,JTZV,2025/1/4 0:00,2025/1/4 23:59,0
Grd_1866_10004,Crew_10597,JTZV,2025/1/5 0:00,2025/1/5 23:59,0
Grd_1866_10005,Crew_10597,JTZV,2025/1/6 0:00,2025/1/6 23:59,0
Grd_1866_10006,Crew_10597,JTZV,2025/1/7 0:00,2025/1/7 23:59,0
Grd_1497_10000,Crew_10598,XALQ,2025/1/6 8:00,2025/1/6 18:00,1
Grd_1558_10000,Crew_10600,IGVH,2025/1/7 8:00,2025/1/7 18:00,1
